id_axis,TT,HS,GL,SSI
545,111.0,545.0,5.5668671480754002,4.105084295417277,1.4617828526581231
546,111.0,546.0,5.5770671480754004,4.0938402766962056,1.4832268713791947
547,111.0,547.0,5.5872671480754006,4.0825962579751334,1.5046708901002672
548,111.0,548.0,5.5974671480754008,4.0713522392540611,1.5261149088213397
549,111.0,549.0,5.6076671480754001,4.0601082205329897,1.5475589275424104
550,111.0,550.0,5.6178671480754003,4.0488642018119174,1.5690029462634829
551,111.0,551.0,5.6280671480754005,4.037620183090846,1.5904469649845545
552,111.0,552.0,5.6382671480754007,4.0263761643697737,1.611890983705627
553,111.0,553.0,5.6484671480754001,4.0151321456487024,1.6333350024266977
554,111.0,554.0,5.6586671480754003,4.0038881269276301,1.6547790211477702
555,111.0,555.0,5.6688671480754005,3.9926441082065587,1.6762230398688418
