id_plt,id_cohort,id_axis,N_phytomer,TT_stop_axis,TT_del_axis,id_dim,id_phen,id_ear,TT_em_phytomer1,TT_col_phytomer1,TT_sen_phytomer1,TT_del_phytomer1
68,1,MS,10,NaN,NaN,110,110,1,6.7786,177,500,819.17
68,4,T1,8,NaN,NaN,308,308,1,366.78,498.71,800,1119.2
68,5,T2,7,NaN,NaN,407,407,1,458.78,592.11,900,1219.2
68,6,T3,6,1085,2000,506,506,NA,578.78,705.11,1000,1319.2
68,6,T3,6,1085,2000,506,506,NA,578.78,705.11,1000,1319.2
68,7,T4,6,901,2000,606,606,NA,672.78,773.76,1000,1319.2
68,7,T4,6,901,2000,606,606,NA,672.78,773.76,1000,1319.2
68,7,T4,6,901,2000,606,606,NA,672.78,773.76,1000,1319.2
69,1,MS,10,NaN,NaN,110,110,1,1.4031,171.63,500,819.17
69,6,T3,6,1017,2000,506,506,NA,561.4,693.29,800,1119.2
70,1,MS,10,NaN,NaN,110,110,1,7.7709,177.99,500,819.17
70,5,T2,7,NaN,NaN,407,407,1,443.77,581.1,800,1119.2
70,6,T3,6,1061,2000,506,506,NA,567.77,697.62,900,1219.2
71,1,MS,10,NaN,NaN,110,110,1,6.689,176.91,500,819.17
71,5,T2,6,1043,2000,406,406,NA,454.69,615.99,800,1119.2
71,6,T3,6,1077,2000,506,506,NA,574.69,702.33,900,1219.2
71,7,T4,6,939,2000,606,606,NA,662.69,766.9,1000,1319.2
71,7,T4,6,937,2000,606,606,NA,662.69,766.9,1000,1319.2
71,8,T5,5,861,2000,705,705,NA,764.69,860.08,1000,1319.2
71,8,T5,5,861,2000,705,705,NA,764.69,860.08,1000,1319.2
71,8,T5,5,863,2000,705,705,NA,764.69,860.08,1000,1319.2
72,1,MS,10,NaN,NaN,110,110,1,-1.5565,168.67,500,819.17
72,4,T1,8,NaN,NaN,308,308,1,352.44,487.65,800,1119.2
72,6,T3,6,997,2000,506,506,NA,556.44,689.92,900,1219.2
73,1,MS,10,NaN,NaN,110,110,1,-2.7747,167.45,500,819.17
73,4,T1,7,NaN,NaN,307,307,1,343.23,503.42,800,1119.2
73,5,T2,7,NaN,NaN,407,407,1,437.23,576.3,900,1219.2
73,6,T3,6,989,2000,506,506,NA,553.23,687.73,1000,1319.2
73,6,T3,6,987,2000,506,506,NA,553.23,687.73,1000,1319.2
74,1,MS,10,NaN,NaN,110,110,1,-1.9589,168.27,500,819.17
74,4,T1,8,NaN,NaN,308,308,1,356.04,490.42,800,1119.2
74,5,T2,7,NaN,NaN,407,407,1,434.04,573.97,900,1219.2
74,6,T3,6,1053,2000,506,506,NA,566.04,696.45,1000,1319.2
74,6,T3,6,1053,2000,506,506,NA,566.04,696.45,1000,1319.2
74,8,T5,5,865,2000,705,705,NA,762.04,858.49,1000,1319.2
74,8,T5,5,863,2000,705,705,NA,762.04,858.49,1000,1319.2
74,8,T5,5,865,2000,705,705,NA,762.04,858.49,1000,1319.2
75,1,MS,10,NaN,NaN,110,110,1,-13.751,156.47,500,819.17
75,4,T1,8,NaN,NaN,308,308,1,328.25,468.98,800,1119.2
75,5,T2,7,NaN,NaN,407,407,1,440.25,578.52,900,1219.2
75,6,T3,7,NaN,NaN,507,507,1,544.25,658.73,1000,1319.2
75,6,T3,7,NaN,NaN,507,507,1,544.25,658.73,1000,1319.2
76,1,MS,10,NaN,NaN,110,110,1,-1.34,168.88,500,819.17
76,4,T1,8,NaN,NaN,308,308,1,360.66,493.99,800,1119.2
76,5,T2,7,NaN,NaN,407,407,1,438.66,577.36,900,1219.2
76,6,T3,6,1013,2000,506,506,NA,560.66,692.79,1000,1319.2
76,6,T3,6,1013,2000,506,506,NA,560.66,692.79,1000,1319.2
76,7,T4,5,885,2000,605,605,NA,646.66,783.34,1000,1319.2
76,7,T4,5,885,2000,605,605,NA,646.66,783.34,1000,1319.2
76,7,T4,5,885,2000,605,605,NA,646.66,783.34,1000,1319.2
77,1,MS,10,NaN,NaN,110,110,1,2.1844,172.41,500,819.17
77,4,T1,8,NaN,NaN,308,308,1,348.18,484.36,800,1119.2
77,5,T2,7,NaN,NaN,407,407,1,442.18,579.94,900,1219.2
77,6,T3,6,1075,2000,506,506,NA,572.18,700.63,1000,1319.2
77,6,T3,6,1077,2000,506,506,NA,572.18,700.63,1000,1319.2
78,1,MS,10,NaN,NaN,110,110,1,4.1481,174.37,500,819.17
78,5,T2,7,NaN,NaN,407,407,1,440.15,578.45,800,1119.2
78,6,T3,6,1083,2000,506,506,NA,576.15,703.32,900,1219.2
78,7,T4,6,909,2000,606,606,NA,670.15,771.98,1000,1319.2
78,7,T4,6,909,2000,606,606,NA,670.15,771.98,1000,1319.2
79,1,MS,10,NaN,NaN,110,110,1,15.435,185.66,500,819.17
79,4,T1,8,NaN,NaN,308,308,1,371.44,502.3,800,1119.2
79,5,T2,6,1049,2000,406,406,NA,463.44,621.94,900,1219.2
79,6,T3,6,1091,2000,506,506,NA,583.44,708.28,1000,1319.2
79,6,T3,6,1091,2000,506,506,NA,583.44,708.28,1000,1319.2
80,1,MS,10,NaN,NaN,110,110,1,-2.5097,167.71,500,819.17
80,5,T2,6,1033,2000,406,406,NA,443.49,608.38,800,1119.2
80,6,T3,7,NaN,NaN,507,507,1,565.49,674.31,900,1219.2
80,7,T4,6,969,2000,606,606,NA,647.49,756.57,1000,1319.2
80,7,T4,6,971,2000,606,606,NA,647.49,756.57,1000,1319.2
81,1,MS,10,NaN,NaN,110,110,1,7.2323,177.46,500,819.17
81,4,T1,8,NaN,NaN,308,308,1,357.23,491.34,800,1119.2
81,6,T3,6,1089,2000,506,506,NA,581.23,706.78,900,1219.2
81,7,T4,5,877,2000,605,605,NA,655.23,788.48,1000,1319.2
81,7,T4,5,877,2000,605,605,NA,655.23,788.48,1000,1319.2
82,1,MS,10,NaN,NaN,110,110,1,8.9905,179.21,500,819.17
82,5,T2,6,1049,2000,406,406,NA,456.99,617.56,800,1119.2
82,6,T3,6,1067,2000,506,506,NA,568.99,698.45,900,1219.2
83,1,MS,10,NaN,NaN,110,110,1,10.409,180.63,500,819.17
83,4,T1,8,NaN,NaN,308,308,1,350.41,486.08,800,1119.2
83,5,T2,7,NaN,NaN,407,407,1,454.41,588.9,900,1219.2
83,6,T3,7,NaN,NaN,507,507,1,564.41,673.52,1000,1319.2
83,6,T3,7,NaN,NaN,507,507,1,564.41,673.52,1000,1319.2
83,7,T4,5,873,2000,605,605,NA,672.41,798.79,1000,1319.2
83,7,T4,5,873,2000,605,605,NA,672.41,798.79,1000,1319.2
83,7,T4,5,871,2000,605,605,NA,672.41,798.79,1000,1319.2
84,1,MS,10,NaN,NaN,110,110,1,-8.9209,161.3,500,819.17
84,4,T1,8,NaN,NaN,308,308,1,333.08,472.71,800,1119.2
84,5,T2,7,NaN,NaN,407,407,1,427.08,568.86,900,1219.2
84,6,T3,6,1007,2000,506,506,NA,559.08,691.71,1000,1319.2
84,6,T3,6,1009,2000,506,506,NA,559.08,691.71,1000,1319.2
84,7,T4,5,889,2000,605,605,NA,639.08,778.79,1000,1319.2
84,7,T4,5,891,2000,605,605,NA,639.08,778.79,1000,1319.2
84,7,T4,5,889,2000,605,605,NA,639.08,778.79,1000,1319.2
85,1,MS,10,NaN,NaN,110,110,1,3.1204,173.34,500,819.17
85,4,T1,8,NaN,NaN,308,308,1,355.12,489.71,800,1119.2
85,5,T2,6,1033,2000,406,406,NA,445.12,609.49,900,1219.2
85,6,T3,6,1079,2000,506,506,NA,575.12,702.62,1000,1319.2
85,6,T3,6,1079,2000,506,506,NA,575.12,702.62,1000,1319.2
86,1,MS,10,NaN,NaN,110,110,1,3.3788,173.6,500,819.17
86,5,T2,7,NaN,NaN,407,407,1,443.38,580.82,800,1119.2
86,6,T3,6,1009,2000,506,506,NA,559.38,691.92,900,1219.2
87,1,MS,10,NaN,NaN,110,110,1,-9.0776,161.15,500,819.17
87,5,T2,6,1033,2000,406,406,NA,444.92,609.35,800,1119.2
87,6,T3,6,975,2000,506,506,NA,542.92,680.73,900,1219.2
88,1,MS,10,NaN,NaN,110,110,1,-6.4204,163.8,500,819.17
88,4,T1,8,NaN,NaN,308,308,1,333.58,473.1,800,1119.2
88,5,T2,7,NaN,NaN,407,407,1,441.58,579.5,900,1219.2
88,6,T3,6,997,2000,506,506,NA,555.58,689.33,1000,1319.2
88,6,T3,6,995,2000,506,506,NA,555.58,689.33,1000,1319.2
89,1,MS,10,NaN,NaN,110,110,1,11.823,182.05,500,819.17
89,4,T1,8,NaN,NaN,308,308,1,369.82,501.06,800,1119.2
89,5,T2,6,1049,2000,406,406,NA,465.82,623.57,900,1219.2
89,6,T3,6,1025,2000,506,506,NA,565.82,696.3,1000,1319.2
89,6,T3,6,1053,2000,506,506,NA,565.82,696.3,1000,1319.2
89,7,T4,6,907,2000,606,606,NA,671.82,773.12,1000,1319.2
89,7,T4,6,907,2000,606,606,NA,671.82,773.12,1000,1319.2
89,7,T4,6,909,2000,606,606,NA,671.82,773.12,1000,1319.2
90,1,MS,10,NaN,NaN,110,110,1,-0.315,169.91,500,819.17
90,4,T1,7,NaN,NaN,307,307,1,359.69,515.49,800,1119.2
90,6,T3,6,1023,2000,506,506,NA,565.69,696.21,900,1219.2
90,7,T4,6,917,2000,606,606,NA,665.69,768.94,1000,1319.2
90,7,T4,6,917,2000,606,606,NA,665.69,768.94,1000,1319.2
91,1,MS,10,NaN,NaN,110,110,1,4.8988,175.12,500,819.17
91,5,T2,6,1047,2000,406,406,NA,456.9,617.5,800,1119.2
91,6,T3,6,1083,2000,506,506,NA,576.9,703.83,900,1219.2
91,7,T4,6,933,2000,606,606,NA,662.9,767.05,1000,1319.2
91,7,T4,6,933,2000,606,606,NA,662.9,767.05,1000,1319.2
92,1,MS,10,NaN,NaN,110,110,1,1.8799,172.1,500,819.17
92,5,T2,6,1035,2000,406,406,NA,445.88,610,800,1119.2
92,6,T3,6,1019,2000,506,506,NA,563.88,694.98,900,1219.2
93,1,MS,10,NaN,NaN,110,110,1,-5.3547,164.87,500,819.17
93,4,T1,8,NaN,NaN,308,308,1,350.65,486.26,800,1119.2
93,5,T2,7,NaN,NaN,407,407,1,450.65,586.14,900,1219.2
93,6,T3,6,1005,2000,506,506,NA,558.65,691.42,1000,1319.2
93,6,T3,6,1005,2000,506,506,NA,558.65,691.42,1000,1319.2
94,1,MS,10,NaN,NaN,110,110,1,-4.5957,165.63,500,819.17
94,4,T1,7,NaN,NaN,307,307,1,353.4,510.89,800,1119.2
94,5,T2,6,1025,2000,406,406,NA,433.4,601.52,900,1219.2
94,6,T3,6,981,2000,506,506,NA,547.4,683.78,1000,1319.2
94,6,T3,6,981,2000,506,506,NA,547.4,683.78,1000,1319.2
95,1,MS,10,NaN,NaN,110,110,1,5.4365,175.66,500,819.17
95,5,T2,7,NaN,NaN,407,407,1,451.44,586.72,800,1119.2
95,6,T3,6,1059,2000,506,506,NA,567.44,697.4,900,1219.2
96,1,MS,10,NaN,NaN,110,110,1,-8.499,161.72,500,819.17
96,4,T1,7,NaN,NaN,307,307,1,351.5,509.49,800,1119.2
96,5,T2,7,NaN,NaN,407,407,1,437.5,576.51,900,1219.2
96,6,T3,6,989,2000,506,506,NA,553.5,687.92,1000,1319.2
96,6,T3,6,989,2000,506,506,NA,553.5,687.92,1000,1319.2
96,7,T4,6,947,2000,606,606,NA,657.5,763.38,1000,1319.2
96,7,T4,6,947,2000,606,606,NA,657.5,763.38,1000,1319.2
96,7,T4,6,947,2000,606,606,NA,657.5,763.38,1000,1319.2
97,1,MS,10,NaN,NaN,110,110,1,8.8118,179.04,500,819.17
97,4,T1,8,NaN,NaN,308,308,1,358.81,492.56,800,1119.2
97,5,T2,6,1041,2000,406,406,NA,448.81,612,900,1219.2
97,6,T3,6,1055,2000,506,506,NA,566.81,696.97,1000,1319.2
97,6,T3,6,1055,2000,506,506,NA,566.81,696.97,1000,1319.2
98,1,MS,10,NaN,NaN,110,110,1,6.6896,176.91,500,819.17
98,6,T3,6,1021,2000,506,506,NA,564.69,695.53,800,1119.2
98,8,T5,6,871,2000,706,706,NA,764.69,841,900,1219.2
99,1,MS,10,NaN,NaN,110,110,1,-7.2171,163.01,500,819.17
99,4,T1,8,NaN,NaN,308,308,1,350.78,486.37,800,1119.2
99,6,T3,6,1015,2000,506,506,NA,560.78,692.87,900,1219.2
100,1,MS,11,NaN,NaN,111,111,1,-1.6561,155.75,500,795.14
100,5,T2,7,NaN,NaN,407,407,1,424.34,570.27,800,1095.1
100,6,T3,7,NaN,NaN,507,507,1,518.34,643.15,900,1195.1
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,

