gcc2  -O  -c -O -DHAVE_CONFIG_H copy.c
/usr/include/gcc/darwin/2.95.2/g++/std/complext.h:40: undefined type, found `class'
/usr/include/gcc/darwin/2.95.2/g++/std/dcomplex.h:65: illegal external declaration, missing `;' after `friend'
/usr/include/gcc/darwin/2.95.2/g++/std/dcomplex.h:65: undefined type, found `complex'
/usr/include/gcc/darwin/2.95.2/g++/std/dcomplex.h:65: illegal external declaration, missing `;' after `operator'
/usr/include/gcc/darwin/2.95.2/g++/std/dcomplex.h:65: syntax error, found `x'
/usr/include/gcc/darwin/2.95.2/g++/std/dcomplex.h:65: illegal method selector, found `)'
/usr/include/gcc/darwin/2.95.2/g++/std/dcomplex.h:66: illegal expression, found `<'
/usr/include/gcc/darwin/2.95.2/g++/std/dcomplex.h:66: illegal expression, found `>'
/usr/include/gcc/darwin/2.95.2/g++/std/dcomplex.h:67: illegal external declaration, missing `;' after `friend'
/usr/include/gcc/darwin/2.95.2/g++/std/dcomplex.h:67: undefined type, found `complex'
/usr/include/gcc/darwin/2.95.2/g++/std/dcomplex.h:67: illegal external declaration, missing `;' after `operator'
/usr/include/gcc/darwin/2.95.2/g++/std/dcomplex.h:67: illegal external declaration, missing `;' after `complex'
/usr/include/gcc/darwin/2.95.2/g++/std/dcomplex.h:67: illegal external declaration, missing `;' after `y'
/usr/include/gcc/darwin/2.95.2/g++/std/dcomplex.h:68: undefined type, found `operator'
/usr/include/gcc/darwin/2.95.2/g++/std/dcomplex.h:68: illegal external declaration, missing `;' after `*'
/usr/include/gcc/darwin/2.95.2/g++/std/dcomplex.h:69: undefined type, found `complex'
/usr/include/gcc/darwin/2.95.2/g++/std/dcomplex.h:69: illegal external declaration, missing `;' after `operator'
/usr/include/gcc/darwin/2.95.2/g++/std/dcomplex.h:69: illegal external declaration, missing `;' after `complex'
/usr/include/gcc/darwin/2.95.2/g++/std/dcomplex.h:70: undefined type, found `operator'
/usr/include/gcc/darwin/2.95.2/g++/std/dcomplex.h:70: illegal external declaration, missing `;' after `*'
/usr/include/gcc/darwin/2.95.2/g++/std/dcomplex.h:71: undefined type, found `complex'
/usr/include/gcc/darwin/2.95.2/g++/std/dcomplex.h:71: illegal external declaration, missing `;' after `operator'
/usr/include/gcc/darwin/2.95.2/g++/std/dcomplex.h:71: illegal external declaration, missing `;' after `complex'
/usr/include/gcc/darwin/2.95.2/g++/std/dcomplex.h:71: illegal external declaration, missing `;' after `y'
/usr/include/gcc/darwin/2.95.2/g++/std/dcomplex.h:73: undefined type, found `complex'
/usr/include/gcc/darwin/2.95.2/g++/std/dcomplex.h:73: illegal external declaration, missing `;' after `operator'
/usr/include/gcc/darwin/2.95.2/g++/std/dcomplex.h:73: illegal external declaration, missing `;' after `complex'
/usr/include/gcc/darwin/2.95.2/g++/std/dcomplex.h:75: undefined type, found `bool'
/usr/include/gcc/darwin/2.95.2/g++/std/dcomplex.h:75: illegal external declaration, missing `;' after `operator'
/usr/include/gcc/darwin/2.95.2/g++/std/dcomplex.h:75: illegal external declaration, missing `;' after `complex'
/usr/include/gcc/darwin/2.95.2/g++/std/dcomplex.h:75: illegal external declaration, missing `;' after `y'
/usr/include/gcc/darwin/2.95.2/g++/std/dcomplex.h:77: undefined type, found `bool'
/usr/include/gcc/darwin/2.95.2/g++/std/dcomplex.h:77: illegal external declaration, missing `;' after `operator'
/usr/include/gcc/darwin/2.95.2/g++/std/dcomplex.h:77: illegal external declaration, missing `;' after `complex'
/usr/include/gcc/darwin/2.95.2/g++/std/dcomplex.h:79: undefined type, found `bool'
/usr/include/gcc/darwin/2.95.2/g++/std/dcomplex.h:79: illegal external declaration, missing `;' after `operator'
/usr/include/gcc/darwin/2.95.2/g++/std/dcomplex.h:79: illegal external declaration, missing `;' after `complex'
/usr/include/gcc/darwin/2.95.2/g++/std/dcomplex.h:79: illegal external declaration, missing `;' after `y'
/usr/include/gcc/darwin/2.95.2/g++/std/dcomplex.h:81: undefined type, found `bool'
/usr/include/gcc/darwin/2.95.2/g++/std/dcomplex.h:81: illegal external declaration, missing `;' after `operator'
/usr/include/gcc/darwin/2.95.2/g++/std/dcomplex.h:81: illegal external declaration, missing `;' after `complex'
/usr/include/gcc/darwin/2.95.2/g++/std/dcomplex.h:86: illegal external declaration, missing `;' after `>'
/usr/include/gcc/darwin/2.95.2/g++/std/dcomplex.h:86: illegal external declaration, missing `;' after `>'
/usr/include/gcc/darwin/2.95.2/g++/std/ldcomplex.h:36: undefined type, found `class'
/usr/include/gcc/darwin/2.95.2/g++/std/ldcomplex.h:36: illegal external declaration, missing `;' after `>'
/usr/include/gcc/darwin/2.95.2/g++/std/ldcomplex.h:39: illegal external declaration, missing `;' after `,'
/usr/include/gcc/darwin/2.95.2/g++/std/ldcomplex.h:39: illegal external declaration, missing `;' after `0'
/usr/include/gcc/darwin/2.95.2/g++/std/ldcomplex.h:40: illegal external declaration, missing `;' after `>'
/usr/include/gcc/darwin/2.95.2/g++/std/ldcomplex.h:41: illegal external declaration, missing `;' after `>'
/usr/include/gcc/darwin/2.95.2/g++/std/ldcomplex.h:43: illegal external declaration, missing `;' after `complex'
/usr/include/gcc/darwin/2.95.2/g++/std/ldcomplex.h:43: illegal external declaration, missing `;' after `complex'
/usr/include/gcc/darwin/2.95.2/g++/std/ldcomplex.h:44: illegal external declaration, missing `;' after `complex'
/usr/include/gcc/darwin/2.95.2/g++/std/ldcomplex.h:44: illegal external declaration, missing `;' after `complex'
/usr/include/gcc/darwin/2.95.2/g++/std/ldcomplex.h:45: illegal external declaration, missing `;' after `complex'
/usr/include/gcc/darwin/2.95.2/g++/std/ldcomplex.h:45: illegal external declaration, missing `;' after `complex'
/usr/include/gcc/darwin/2.95.2/g++/std/ldcomplex.h:46: illegal external declaration, missing `;' after `complex'
/usr/include/gcc/darwin/2.95.2/g++/std/ldcomplex.h:46: illegal external declaration, missing `;' after `complex'
/usr/include/gcc/darwin/2.95.2/g++/std/ldcomplex.h:50: illegal external declaration, missing `;' after `private'
/usr/include/gcc/darwin/2.95.2/g++/std/ldcomplex.h:53: undefined type, found `friend'
/usr/include/gcc/darwin/2.95.2/g++/std/ldcomplex.h:53: illegal external declaration, missing `;' after `complex'
/usr/include/gcc/darwin/2.95.2/g++/std/ldcomplex.h:53: undefined type, found `complex'
/usr/include/gcc/darwin/2.95.2/g++/std/ldcomplex.h:53: illegal declaration, missing name, found `,'
/usr/include/gcc/darwin/2.95.2/g++/std/ldcomplex.h:53: illegal external declaration, missing `;' after `complex'
/usr/include/gcc/darwin/2.95.2/g++/std/ldcomplex.h:54: undefined type, found `friend'
/usr/include/gcc/darwin/2.95.2/g++/std/ldcomplex.h:54: illegal external declaration, missing `;' after `complex'
/usr/include/gcc/darwin/2.95.2/g++/std/ldcomplex.h:54: undefined type, found `complex'
/usr/include/gcc/darwin/2.95.2/g++/std/ldcomplex.h:54: illegal declaration, missing name, found `,'
/usr/include/gcc/darwin/2.95.2/g++/std/ldcomplex.h:54: illegal external declaration, missing `;' after `complex'
/usr/include/gcc/darwin/2.95.2/g++/std/ldcomplex.h:55: undefined type, found `friend'
/usr/include/gcc/darwin/2.95.2/g++/std/ldcomplex.h:55: illegal external declaration, missing `;' after `complex'
/usr/include/gcc/darwin/2.95.2/g++/std/ldcomplex.h:55: undefined type, found `complex'
/usr/include/gcc/darwin/2.95.2/g++/std/ldcomplex.h:55: illegal declaration, missing name, found `,'
/usr/include/gcc/darwin/2.95.2/g++/std/ldcomplex.h:55: illegal external declaration, missing `;' after `complex'
/usr/include/gcc/darwin/2.95.2/g++/std/ldcomplex.h:56: undefined type, found `friend'
/usr/include/gcc/darwin/2.95.2/g++/std/ldcomplex.h:56: illegal external declaration, missing `;' after `complex'
/usr/include/gcc/darwin/2.95.2/g++/std/ldcomplex.h:56: undefined type, found `complex'
/usr/include/gcc/darwin/2.95.2/g++/std/ldcomplex.h:56: illegal declaration, missing name, found `,'
/usr/include/gcc/darwin/2.95.2/g++/std/ldcomplex.h:56: illegal external declaration, missing `;' after `complex'
/usr/include/gcc/darwin/2.95.2/g++/std/ldcomplex.h:59: undefined type, found `complex'
/usr/include/gcc/darwin/2.95.2/g++/std/ldcomplex.h:59: illegal external declaration, missing `;' after `operator'
/usr/include/gcc/darwin/2.95.2/g++/std/ldcomplex.h:59: undefined type, found `complex'
/usr/include/gcc/darwin/2.95.2/g++/std/ldcomplex.h:59: syntax error, found `x'
/usr/include/gcc/darwin/2.95.2/g++/std/ldcomplex.h:59: illegal method selector, found `)'
/usr/include/gcc/darwin/2.95.2/g++/std/ldcomplex.h:60: illegal expression, found `<'
/usr/include/gcc/darwin/2.95.2/g++/std/ldcomplex.h:60: illegal expression, found `>'
/usr/include/gcc/darwin/2.95.2/g++/std/ldcomplex.h:61: illegal external declaration, missing `;' after `friend'
/usr/include/gcc/darwin/2.95.2/g++/std/ldcomplex.h:61: undefined type, found `complex'
/usr/include/gcc/darwin/2.95.2/g++/std/ldcomplex.h:61: illegal external declaration, missing `;' after `operator'
/usr/include/gcc/darwin/2.95.2/g++/std/ldcomplex.h:61: syntax error, found `x'
/usr/include/gcc/darwin/2.95.2/g++/std/ldcomplex.h:61: illegal method selector, found `)'
/usr/include/gcc/darwin/2.95.2/g++/std/ldcomplex.h:62: illegal expression, found `<'
/usr/include/gcc/darwin/2.95.2/g++/std/ldcomplex.h:62: illegal expression, found `>'
/usr/include/gcc/darwin/2.95.2/g++/std/ldcomplex.h:63: illegal external declaration, missing `;' after `friend'
/usr/include/gcc/darwin/2.95.2/g++/std/ldcomplex.h:63: undefined type, found `complex'
/usr/include/gcc/darwin/2.95.2/g++/std/ldcomplex.h:63: illegal external declaration, missing `;' after `operator'
/usr/include/gcc/darwin/2.95.2/g++/std/ldcomplex.h:63: undefined type, found `complex'
/usr/include/gcc/darwin/2.95.2/g++/std/ldcomplex.h:63: syntax error, found `x'
/usr/include/gcc/darwin/2.95.2/g++/std/ldcomplex.h:63: illegal method selector, found `)'
/usr/include/gcc/darwin/2.95.2/g++/std/ldcomplex.h:64: illegal expression, found `<'
/usr/include/gcc/darwin/2.95.2/g++/std/ldcomplex.h:64: illegal expression, found `>'
/usr/include/gcc/darwin/2.95.2/g++/std/ldcomplex.h:65: illegal external declaration, missing `;' after `friend'
/usr/include/gcc/darwin/2.95.2/g++/std/ldcomplex.h:65: undefined type, found `complex'
/usr/include/gcc/darwin/2.95.2/g++/std/ldcomplex.h:65: illegal external declaration, missing `;' after `operator'
/usr/include/gcc/darwin/2.95.2/g++/std/ldcomplex.h:65: syntax error, found `x'
/usr/include/gcc/darwin/2.95.2/g++/std/ldcomplex.h:65: illegal method selector, found `)'
/usr/include/gcc/darwin/2.95.2/g++/std/ldcomplex.h:66: illegal expression, found `<'
/usr/include/gcc/darwin/2.95.2/g++/std/ldcomplex.h:66: illegal expression, found `>'
/usr/include/gcc/darwin/2.95.2/g++/std/ldcomplex.h:67: illegal external declaration, missing `;' after `friend'
/usr/include/gcc/darwin/2.95.2/g++/std/ldcomplex.h:67: undefined type, found `complex'
/usr/include/gcc/darwin/2.95.2/g++/std/ldcomplex.h:67: illegal external declaration, missing `;' after `operator'
/usr/include/gcc/darwin/2.95.2/g++/std/ldcomplex.h:67: illegal external declaration, missing `;' after `complex'
/usr/include/gcc/darwin/2.95.2/g++/std/ldcomplex.h:67: illegal external declaration, missing `;' after `y'
/usr/include/gcc/darwin/2.95.2/g++/std/ldcomplex.h:68: undefined type, found `operator'
/usr/include/gcc/darwin/2.95.2/g++/std/ldcomplex.h:68: illegal external declaration, missing `;' after `*'
/usr/include/gcc/darwin/2.95.2/g++/std/ldcomplex.h:69: undefined type, found `complex'
/usr/include/gcc/darwin/2.95.2/g++/std/ldcomplex.h:69: illegal external declaration, missing `;' after `operator'
/usr/include/gcc/darwin/2.95.2/g++/std/ldcomplex.h:69: illegal external declaration, missing `;' after `complex'
/usr/include/gcc/darwin/2.95.2/g++/std/ldcomplex.h:70: undefined type, found `operator'
/usr/include/gcc/darwin/2.95.2/g++/std/ldcomplex.h:70: illegal external declaration, missing `;' after `*'
/usr/include/gcc/darwin/2.95.2/g++/std/ldcomplex.h:71: undefined type, found `complex'
/usr/include/gcc/darwin/2.95.2/g++/std/ldcomplex.h:71: illegal external declaration, missing `;' after `operator'
/usr/include/gcc/darwin/2.95.2/g++/std/ldcomplex.h:71: illegal external declaration, missing `;' after `complex'
/usr/include/gcc/darwin/2.95.2/g++/std/ldcomplex.h:71: illegal external declaration, missing `;' after `y'
/usr/include/gcc/darwin/2.95.2/g++/std/ldcomplex.h:73: undefined type, found `complex'
/usr/include/gcc/darwin/2.95.2/g++/std/ldcomplex.h:73: illegal external declaration, missing `;' after `operator'
/usr/include/gcc/darwin/2.95.2/g++/std/ldcomplex.h:73: illegal external declaration, missing `;' after `complex'
/usr/include/gcc/darwin/2.95.2/g++/std/ldcomplex.h:75: undefined type, found `bool'
/usr/include/gcc/darwin/2.95.2/g++/std/ldcomplex.h:75: illegal external declaration, missing `;' after `operator'
/usr/include/gcc/darwin/2.95.2/g++/std/ldcomplex.h:75: illegal external declaration, missing `;' after `complex'
/usr/include/gcc/darwin/2.95.2/g++/std/ldcomplex.h:75: illegal external declaration, missing `;' after `y'
/usr/include/gcc/darwin/2.95.2/g++/std/ldcomplex.h:77: undefined type, found `bool'
/usr/include/gcc/darwin/2.95.2/g++/std/ldcomplex.h:77: illegal external declaration, missing `;' after `operator'
/usr/include/gcc/darwin/2.95.2/g++/std/ldcomplex.h:77: illegal external declaration, missing `;' after `complex'
/usr/include/gcc/darwin/2.95.2/g++/std/ldcomplex.h:79: undefined type, found `bool'
/usr/include/gcc/darwin/2.95.2/g++/std/ldcomplex.h:79: illegal external declaration, missing `;' after `operator'
/usr/include/gcc/darwin/2.95.2/g++/std/ldcomplex.h:79: illegal external declaration, missing `;' after `complex'
/usr/include/gcc/darwin/2.95.2/g++/std/ldcomplex.h:79: illegal external declaration, missing `;' after `y'
/usr/include/gcc/darwin/2.95.2/g++/std/ldcomplex.h:81: undefined type, found `bool'
/usr/include/gcc/darwin/2.95.2/g++/std/ldcomplex.h:81: illegal external declaration, missing `;' after `operator'
/usr/include/gcc/darwin/2.95.2/g++/std/ldcomplex.h:81: illegal external declaration, missing `;' after `complex'
/usr/include/gcc/darwin/2.95.2/g++/std/ldcomplex.h:86: illegal external declaration, missing `;' after `>'
/usr/include/gcc/darwin/2.95.2/g++/std/ldcomplex.h:86: illegal external declaration, missing `;' after `>'
/usr/include/gcc/darwin/2.95.2/g++/std/ldcomplex.h:90: illegal external declaration, missing `;' after `>'
/usr/include/gcc/darwin/2.95.2/g++/std/ldcomplex.h:90: illegal external declaration, missing `;' after `>'
/usr/include/gcc/darwin/2.95.2/g++/complex:13: illegal external declaration, missing `;' after `>'
/usr/include/gcc/darwin/2.95.2/g++/complex:14: illegal external declaration, missing `;' after `complex'
/usr/include/gcc/darwin/2.95.2/g++/complex:14: illegal external declaration, missing `;' after `double'
/usr/include/gcc/darwin/2.95.2/g++/complex:15: illegal external declaration, missing `;' after `complex'
/usr/include/gcc/darwin/2.95.2/g++/complex:15: illegal external declaration, missing `;' after `double'
cpp-precomp: warning: errors during smart preprocessing, retrying in basic mode
In file included from /usr/include/gcc/darwin/2.95.2/g++/std/complext.h:34,
                 from /usr/include/gcc/darwin/2.95.2/g++/complex:7,
                 from /usr/include/gcc/darwin/2.95.2/g++/complex.h:5,
                 from machine.h:122,
                 from matrix.h:37,
                 from copy.c:29:
/usr/include/gcc/darwin/2.95.2/g++/cmath:13: parse error before string constant
/usr/include/gcc/darwin/2.95.2/g++/cmath:42: warning: conflicting types for built-in function `abs'
/usr/include/gcc/darwin/2.95.2/g++/cmath:72: conflicting types for `abs'
/usr/include/gcc/darwin/2.95.2/g++/cmath:42: previous declaration of `abs'
/usr/include/gcc/darwin/2.95.2/g++/cmath:74: parse error before `}'
In file included from /usr/include/gcc/darwin/2.95.2/g++/complex:7,
                 from /usr/include/gcc/darwin/2.95.2/g++/complex.h:5,
                 from machine.h:122,
                 from matrix.h:37,
                 from copy.c:29:
/usr/include/gcc/darwin/2.95.2/g++/std/complext.h:40: warning: data definition has no type or storage class
/usr/include/gcc/darwin/2.95.2/g++/std/complext.h:41: parse error before `ostream'
/usr/include/gcc/darwin/2.95.2/g++/std/complext.h:41: warning: data definition has no type or storage class
/usr/include/gcc/darwin/2.95.2/g++/std/complext.h:43: parse error before string constant
/usr/include/gcc/darwin/2.95.2/g++/std/complext.h:45: syntax error before `<'
/usr/include/gcc/darwin/2.95.2/g++/std/complext.h:47: syntax error before `<'
/usr/include/gcc/darwin/2.95.2/g++/std/complext.h:49: syntax error before `<'
/usr/include/gcc/darwin/2.95.2/g++/std/complext.h:51: syntax error before `<'
/usr/include/gcc/darwin/2.95.2/g++/std/complext.h:54: syntax error before `<'
/usr/include/gcc/darwin/2.95.2/g++/std/complext.h: In function `real':
/usr/include/gcc/darwin/2.95.2/g++/std/complext.h:63: parse error before `{'
/usr/include/gcc/darwin/2.95.2/g++/std/complext.h:64: `im' undeclared (first use in this function)
/usr/include/gcc/darwin/2.95.2/g++/std/complext.h:64: (Each undeclared identifier is reported only once
/usr/include/gcc/darwin/2.95.2/g++/std/complext.h:64: for each function it appears in.)
/usr/include/gcc/darwin/2.95.2/g++/std/complext.h: At top level:
/usr/include/gcc/darwin/2.95.2/g++/std/complext.h:65: parse error before `:'
/usr/include/gcc/darwin/2.95.2/g++/std/complext.h:75: parse error before `complex'
/usr/include/gcc/darwin/2.95.2/g++/std/complext.h:75: syntax error before `<'
/usr/include/gcc/darwin/2.95.2/g++/std/complext.h:76: syntax error before `<'
/usr/include/gcc/darwin/2.95.2/g++/std/complext.h:77: syntax error before `<'
/usr/include/gcc/darwin/2.95.2/g++/std/complext.h:79: syntax error before `<'
/usr/include/gcc/darwin/2.95.2/g++/std/complext.h:87: syntax error before `<'
/usr/include/gcc/darwin/2.95.2/g++/std/complext.h:94: syntax error before `<'
/usr/include/gcc/darwin/2.95.2/g++/std/complext.h:102: syntax error before `<'
/usr/include/gcc/darwin/2.95.2/g++/std/complext.h:109: syntax error before `<'
/usr/include/gcc/darwin/2.95.2/g++/std/complext.h:118: syntax error before `<'
/usr/include/gcc/darwin/2.95.2/g++/std/complext.h:125: syntax error before `<'
/usr/include/gcc/darwin/2.95.2/g++/std/complext.h:132: syntax error before `<'
/usr/include/gcc/darwin/2.95.2/g++/std/complext.h:135: syntax error before `<'
/usr/include/gcc/darwin/2.95.2/g++/std/complext.h:141: syntax error before `<'
/usr/include/gcc/darwin/2.95.2/g++/std/complext.h:144: syntax error before `<'
/usr/include/gcc/darwin/2.95.2/g++/std/complext.h:150: syntax error before `<'
/usr/include/gcc/darwin/2.95.2/g++/std/complext.h:153: syntax error before `<'
/usr/include/gcc/darwin/2.95.2/g++/std/complext.h:159: syntax error before `<'
/usr/include/gcc/darwin/2.95.2/g++/std/complext.h:162: syntax error before `<'
/usr/include/gcc/darwin/2.95.2/g++/std/complext.h:168: syntax error before `<'
/usr/include/gcc/darwin/2.95.2/g++/std/complext.h:171: syntax error before `<'
/usr/include/gcc/darwin/2.95.2/g++/std/complext.h:177: syntax error before `<'
/usr/include/gcc/darwin/2.95.2/g++/std/complext.h:180: syntax error before `<'
/usr/include/gcc/darwin/2.95.2/g++/std/complext.h:186: syntax error before `<'
/usr/include/gcc/darwin/2.95.2/g++/std/complext.h:189: syntax error before `<'
/usr/include/gcc/darwin/2.95.2/g++/std/complext.h:195: syntax error before `<'
/usr/include/gcc/darwin/2.95.2/g++/std/complext.h:198: syntax error before `<'
/usr/include/gcc/darwin/2.95.2/g++/std/complext.h:204: syntax error before `<'
/usr/include/gcc/darwin/2.95.2/g++/std/complext.h:207: syntax error before `<'
/usr/include/gcc/darwin/2.95.2/g++/std/complext.h:214: syntax error before `<'
/usr/include/gcc/darwin/2.95.2/g++/std/complext.h:217: syntax error before `<'
/usr/include/gcc/darwin/2.95.2/g++/std/complext.h:223: syntax error before `<'
/usr/include/gcc/darwin/2.95.2/g++/std/complext.h:226: syntax error before `<'
/usr/include/gcc/darwin/2.95.2/g++/std/complext.h:232: syntax error before `<'
/usr/include/gcc/darwin/2.95.2/g++/std/complext.h:235: syntax error before `<'
/usr/include/gcc/darwin/2.95.2/g++/std/complext.h:241: syntax error before `<'
/usr/include/gcc/darwin/2.95.2/g++/std/complext.h:244: syntax error before `<'
/usr/include/gcc/darwin/2.95.2/g++/std/complext.h:250: syntax error before `<'
/usr/include/gcc/darwin/2.95.2/g++/std/complext.h:253: syntax error before `<'
/usr/include/gcc/darwin/2.95.2/g++/std/complext.h:259: syntax error before `<'
/usr/include/gcc/darwin/2.95.2/g++/std/complext.h:262: syntax error before `<'
/usr/include/gcc/darwin/2.95.2/g++/std/complext.h:268: syntax error before `<'
/usr/include/gcc/darwin/2.95.2/g++/std/complext.h:271: syntax error before `<'
/usr/include/gcc/darwin/2.95.2/g++/std/complext.h:277: syntax error before `<'
/usr/include/gcc/darwin/2.95.2/g++/std/complext.h:280: syntax error before `<'
/usr/include/gcc/darwin/2.95.2/g++/std/complext.h:286: syntax error before `<'
/usr/include/gcc/darwin/2.95.2/g++/std/complext.h:289: syntax error before `<'
/usr/include/gcc/darwin/2.95.2/g++/std/complext.h:295: syntax error before `<'
/usr/include/gcc/darwin/2.95.2/g++/std/complext.h:298: syntax error before `<'
/usr/include/gcc/darwin/2.95.2/g++/std/complext.h:304: syntax error before `<'
/usr/include/gcc/darwin/2.95.2/g++/std/complext.h:307: syntax error before `<'
/usr/include/gcc/darwin/2.95.2/g++/std/complext.h:316: syntax error before `<'
/usr/include/gcc/darwin/2.95.2/g++/std/complext.h:319: syntax error before `<'
/usr/include/gcc/darwin/2.95.2/g++/std/complext.h:325: syntax error before `<'
/usr/include/gcc/darwin/2.95.2/g++/std/complext.h:328: syntax error before `<'
/usr/include/gcc/darwin/2.95.2/g++/std/complext.h:334: syntax error before `<'
/usr/include/gcc/darwin/2.95.2/g++/std/complext.h:337: syntax error before `<'
/usr/include/gcc/darwin/2.95.2/g++/std/complext.h:343: syntax error before `<'
/usr/include/gcc/darwin/2.95.2/g++/std/complext.h:346: syntax error before `<'
/usr/include/gcc/darwin/2.95.2/g++/std/complext.h:352: syntax error before `<'
/usr/include/gcc/darwin/2.95.2/g++/std/complext.h:355: syntax error before `<'
/usr/include/gcc/darwin/2.95.2/g++/std/complext.h:363: syntax error before `<'
/usr/include/gcc/darwin/2.95.2/g++/std/complext.h:365: syntax error before `<'
/usr/include/gcc/darwin/2.95.2/g++/std/complext.h:367: syntax error before `<'
/usr/include/gcc/darwin/2.95.2/g++/std/complext.h:369: syntax error before `<'
/usr/include/gcc/darwin/2.95.2/g++/std/complext.h:371: syntax error before `<'
/usr/include/gcc/darwin/2.95.2/g++/std/complext.h:373: syntax error before `<'
/usr/include/gcc/darwin/2.95.2/g++/std/complext.h:375: syntax error before `<'
/usr/include/gcc/darwin/2.95.2/g++/std/complext.h:377: syntax error before `<'
/usr/include/gcc/darwin/2.95.2/g++/std/complext.h:379: syntax error before `<'
/usr/include/gcc/darwin/2.95.2/g++/std/complext.h:381: syntax error before `<'
/usr/include/gcc/darwin/2.95.2/g++/std/complext.h:383: syntax error before `<'
/usr/include/gcc/darwin/2.95.2/g++/std/complext.h:385: syntax error before `<'
/usr/include/gcc/darwin/2.95.2/g++/std/complext.h:387: syntax error before `<'
/usr/include/gcc/darwin/2.95.2/g++/std/complext.h:390: syntax error before `<'
/usr/include/gcc/darwin/2.95.2/g++/std/complext.h:391: syntax error before `<'
In file included from /usr/include/gcc/darwin/2.95.2/g++/std/complext.h:396,
                 from /usr/include/gcc/darwin/2.95.2/g++/complex:7,
                 from /usr/include/gcc/darwin/2.95.2/g++/complex.h:5,
                 from machine.h:122,
                 from matrix.h:37,
                 from copy.c:29:
/usr/include/gcc/darwin/2.95.2/g++/std/fcomplex.h:40: parse error before `<'
/usr/include/gcc/darwin/2.95.2/g++/std/fcomplex.h:40: warning: data definition has no type or storage class
/usr/include/gcc/darwin/2.95.2/g++/std/fcomplex.h:41: parse error before `complex'
/usr/include/gcc/darwin/2.95.2/g++/std/fcomplex.h:41: parse error before `<'
/usr/include/gcc/darwin/2.95.2/g++/std/fcomplex.h:41: warning: data definition has no type or storage class
/usr/include/gcc/darwin/2.95.2/g++/std/fcomplex.h:43: parse error before `&'
/usr/include/gcc/darwin/2.95.2/g++/std/fcomplex.h:48: conflicting types for `real'
/usr/include/gcc/darwin/2.95.2/g++/std/complext.h:63: previous declaration of `real'
/usr/include/gcc/darwin/2.95.2/g++/std/fcomplex.h: In function `real':
/usr/include/gcc/darwin/2.95.2/g++/std/fcomplex.h:48: parse error before `{'
/usr/include/gcc/darwin/2.95.2/g++/std/fcomplex.h: At top level:
/usr/include/gcc/darwin/2.95.2/g++/std/fcomplex.h:50: parse error before `:'
/usr/include/gcc/darwin/2.95.2/g++/std/fcomplex.h:59: syntax error before `inline'
/usr/include/gcc/darwin/2.95.2/g++/std/fcomplex.h:59: method definition not in class context
make: *** [copy.o] Error 1
