DOY;Hour;Rg;RdRg;Group
273;15;296.2;0.96353815;272
273;16;157.5;0.986031746;272
273;17;77.7;0.984555985;272
273;18;5.958;1;272
273;19;0.597;1;272
273;20;0.593;1;272
273;21;0.652;1;272
273;22;0.636;1;272
273;23;0.743;0.99461642;272
273;24;0.598;1;272
274;1;0.514;1;273
274;2;0.453;1;273
274;3;0.446;1;273
274;4;0.451;1;273
274;5;0.442;1;273
274;6;2.831;1;273
274;7;58.45;0.998289136;273
274;8;188.3;0.983536909;273
274;9;269.3;0.914964723;273
274;10;237.6;0.986952862;273
274;11;435;0.981609195;273
274;12;536.9;0.918048054;273
274;13;810;0.726790123;273
274;14;966;0.3873706;273
274;15;853;0.307502931;273
274;16;556.4;0.351905104;273
274;17;241.3;0.443016991;273
274;18;19.26;0.901869159;273
274;19;0.606;1;273
274;20;0.577;1;273
274;21;0.572;1;273
274;22;0.534;1;273
274;23;0.53;1;273
274;24;0.496;1;273
275;1;0.432;1;274
275;2;0.484;1;274
275;3;0.461;1;274
275;4;0.442;1;274
275;5;0.475;1;274
275;6;1.01;1;274
275;7;19.3;1;274
275;8;94.8;0.998945148;274
275;9;168.9;0.994671403;274
275;10;162.7;0.99323909;274
275;11;259.6;0.99422188;274
275;12;344.8;0.992169374;274
275;13;270.2;0.990377498;274
275;14;267.4;0.984293194;274
275;15;129.4;0.99690881;274
275;16;80.3;1;274
275;17;32.13;1;274
275;18;3.113;1;274
275;19;0.46;1;274
275;20;0.427;1;274
275;21;0.464;1;274
275;22;0.423;1;274
275;23;0.425;1;274
275;24;0.431;1;274
276;1;0.447;1;275
276;2;0.417;1;275
276;3;0.41;1;275
276;4;0.393;1;275
276;5;0.392;1;275
276;6;0.716;1;275
276;7;22.03;1;275
276;8;97.4;1;275
276;9;148.6;0.995962315;275
276;10;147;0.993197279;275
276;11;314.9;0.991108288;275
276;12;228.9;0.994757536;275
276;13;183.3;0.992907801;275
276;14;322.3;0.993174061;275
276;15;270.8;0.98929099;275
276;16;189.4;0.988912355;275
276;17;80;0.99625;275
276;18;8.08;1;275
276;19;0.385;1;275
276;20;0.369;1;275
276;21;0.38;1;275
276;22;0.375;1;275
276;23;0.376;1;275
276;24;0.369;1;275
277;1;0.388;1;276
277;2;0.38;1;276
277;3;0.371;1;276
277;4;0.386;1;276
277;5;0.39;1;276
277;6;1.687;1;276
277;7;53.85;0.985329619;276
277;8;379;0.399208443;276
277;9;686.4;0.309440559;276
277;10;636.6;0.712692429;276
277;11;1241;0.273327961;276
277;12;714;0.381232493;276
277;13;546.4;0.54136164;276
277;14;312.3;0.933077169;276
277;15;619.1;0.435955419;276
277;16;436.3;0.415081366;276
277;17;188.4;0.547770701;276
277;18;14.31;0.899371069;276
277;19;0.39;1;276
277;20;0.38;1;276
277;21;0.391;1;276
277;22;0.375;1;276
277;23;0.36;1;276
277;24;0.367;1;276
278;1;0.358;1;277
278;2;0.364;1;277
278;3;0.363;1;277
278;4;0.356;1;277
278;5;0.362;1;277
278;6;2.617;1;277
278;7;97.9;0.723186925;277
278;8;344.9;0.348506814;277
278;9;658;0.281458967;277
278;10;868;0.503110599;277
278;11;902;0.707649667;277
278;12;513.7;0.964765427;277
278;13;650.7;0.968649147;277
278;14;610.4;0.903997379;277
278;15;319.1;0.948292071;277
278;16;155.6;0.996143959;277
278;17;44.61;1;277
278;18;4.41;1;277
278;19;0.429;1;277
278;20;0.426;1;277
278;21;0.43;1;277
278;22;0.443;1;277
278;23;0.427;1;277
278;24;0.42;1;277
279;1;0.434;1;278
279;2;0.426;1;278
279;3;0.429;1;278
279;4;0.411;1;278
279;5;0.408;1;278
279;6;1.764;1;278
279;7;57.6;0.9921875;278
279;8;211.1;0.918048318;278
279;9;494.1;0.718275653;278
279;10;784;0.657015306;278
279;11;761;0.749540079;278
279;12;388.9;0.970943687;278
279;13;361.8;0.981205086;278
279;14;334.7;0.985360024;278
279;15;258;0.981007752;278
279;16;133.5;0.983520599;278
279;17;31.44;1;278
279;18;1.568;1;278
279;19;0.413;1;278
279;20;0.423;1;278
279;21;0.392;1;278
279;22;0.41;1;278
279;23;0.398;1;278
279;24;0.396;1;278
280;1;0.425;1;279
280;2;0.412;1;279
280;3;0.423;1;279
280;4;0.427;1;279
280;5;0.412;1;279
280;6;1.528;1;279
280;7;79.1;0.767635904;279
280;8;337.7;0.574770506;279
280;9;643.2;0.274564677;279
280;10;917;0.335877863;279
280;11;1070;0.34317757;279
280;12;1040;0.344230769;279
280;13;1009;0.24222002;279
280;14;1099;0.22766151;279
280;15;371.4;0.614431879;279
280;16;370.2;0.454349001;279
280;17;102.3;0.736070381;279
280;18;6.089;1;279
280;19;0.373;1;279
280;20;0.369;1;279
280;21;0.371;1;279
280;22;0.364;1;279
280;23;0.362;1;279
280;24;0.349;1;279
281;1;0.35;1;280
281;2;0.344;1;280
281;3;0.343;1;280
281;4;0.345;1;280
281;5;0.352;1;280
281;6;1.479;1;280
281;7;65.71;0.852381677;280
281;8;342.5;0.474160584;280
281;9;617.3;0.368378422;280
281;10;867;0.324221453;280
281;11;978;0.312781186;280
281;12;1163;0.181083405;280
281;13;1125;0.176177778;280
281;14;1024;0.177148438;280
281;15;724;0.259254144;280
281;16;427.2;0.337780899;280
281;17;132.4;0.613293051;280
281;18;6.267;1;280
281;19;0.38;1;280
281;20;0.368;1;280
281;21;0.36;1;280
281;22;0.363;1;280
281;23;0.365;1;280
281;24;0.354;1;280
282;1;0.366;1;281
282;2;0.368;1;281
282;3;0.363;1;281
282;4;0.373;1;281
282;5;0.38;1;281
282;6;0.685;1;281
282;7;67.89;0.912652821;281
282;8;155.5;0.989710611;281
282;9;434.4;0.97053407;281
282;10;403.8;0.937592868;281
282;11;561.3;0.933012649;281
282;12;561.7;0.902973117;281
282;13;606.5;0.798186315;281
282;14;428.7;0.947282482;281
282;15;86.1;0.991869919;281
282;16;77.1;0.996108949;281
282;17;42.11;1;281
282;18;2.438;1;281
282;19;0.438;1;281
282;20;0.427;1;281
282;21;0.428;1;281
282;22;0.397;1;281
282;23;0.419;1;281
282;24;0.405;1;281
283;1;0.402;1;282
283;2;0.403;1;282
283;3;0.403;1;282
283;4;0.408;1;282
283;5;0.41;1;282
283;6;1.075;1;282
283;7;58.67;0.916822908;282
283;8;331.6;0.439384801;282
283;9;640.1;0.277925324;282
283;10;897;0.238350056;282
283;11;1036;0.232239382;282
283;12;1071;0.226610644;282
283;13;1010;0.275544554;282
283;14;864;0.314583333;282
283;15;600.9;0.469795307;282
283;16;298.1;0.614223415;282
283;17;149.8;0.714285714;282
283;18;5.717;1;282
283;19;0.454;1;282
283;20;0.439;1;282
283;21;0.415;1;282
283;22;0.404;1;282
283;23;0.406;1;282
283;24;0.413;1;282
284;1;0.395;1;283
284;2;0.389;1;283
284;3;0.401;1;283
284;4;0.432;1;283
284;5;0.416;1;283
284;6;0.681;1;283
284;7;38.06;0.984498161;283
284;8;226;0.817256637;283
284;9;316.3;0.908314891;283
284;10;460.2;0.840938722;283
284;11;354.1;0.988703756;283
284;12;228.4;0.969789842;283
284;13;218.6;0.977127173;283
284;14;648.2;0.729713052;283
284;15;433;0.766050808;283
284;16;210.9;0.949265055;283
284;17;42.51;0.97718184;283
284;18;1.006;1;283
284;19;0.513;1;283
284;20;0.553;1;283
284;21;0.502;1;283
284;22;0.514;1;283
284;23;0.491;1;283
284;24;0.513;1;283
285;1;0.43;1;284
285;2;0.451;1;284
285;3;0.476;1;284
285;4;0.502;1;284
285;5;0.462;1;284
285;6;0.461;1;284
285;7;7.08;1;284
285;8;41.07;1;284
285;9;127.9;0.994526974;284
285;10;290.1;0.990003447;284
285;11;636.5;0.742340927;284
285;12;831;0.736101083;284
285;13;712;0.887359551;284
285;14;591.2;0.903078484;284
285;15;321.7;0.972334473;284
285;16;228.8;0.977272727;284
285;17;80.1;0.916354557;284
285;18;2.133;1;284
285;19;0.46;1;284
285;20;0.428;1;284
285;21;0.409;1;284
285;22;0.386;1;284
285;23;0.397;1;284
285;24;0.392;1;284
286;1;0.378;1;285
286;2;0.368;1;285
286;3;0.368;1;285
286;4;0.388;1;285
286;5;0.369;1;285
286;6;0.756;1;285
286;7;45.99;0.979778213;285
286;8;170.6;0.956623681;285
286;9;412.7;0.798158469;285
286;10;802;0.369950125;285
286;11;976;0.342213115;285
286;12;949;0.414752371;285
286;13;501.2;0.958699122;285
286;14;569.6;0.742275281;285
286;15;166.9;0.983223487;285
286;16;78.7;0.99364676;285
286;17;28.97;1;285
286;18;1.863;1;285
286;19;0.494;1;285
286;20;0.425;1;285
286;21;0.429;1;285
286;22;0.428;1;285
286;23;0.479;1;285
286;24;0.495;1;285
287;1;0.459;1;286
287;2;0.439;1;286
287;3;0.453;1;286
287;4;0.45;1;286
287;5;0.409;1;286
287;6;0.45;1;286
287;7;9.98;1;286
287;8;45.02;1;286
287;9;126.6;0.992890995;286
287;10;205.6;0.996108949;286
287;11;283.3;0.989763502;286
287;12;481.4;0.924594931;286
287;13;800;0.643375;286
287;14;668.9;0.635222006;286
287;15;478.2;0.696988708;286
287;16;191.5;0.888772846;286
287;17;55.74;0.980624327;286
287;18;2.323;1;286
287;19;0.489;1;286
287;20;0.416;1;286
287;21;0.401;1;286
287;22;0.396;1;286
287;23;0.446;1;286
287;24;0.45;1;286
288;1;0.43;1;287
288;2;0.413;1;287
288;3;0.393;1;287
288;4;0.435;1;287
288;5;0.393;1;287
288;6;0.543;1;287
288;7;35.8;0.993575419;287
288;8;123.9;0.988700565;287
288;9;203.2;0.996555118;287
288;10;369.9;0.981886996;287
288;11;665.5;0.858752817;287
288;12;765;0.777777778;287
288;13;780;0.77;287
288;14;650;0.751076923;287
288;15;449;0.849888641;287
288;16;210.2;0.924833492;287
288;17;60.78;0.956235604;287
288;18;1.447;1;287
288;19;0.443;1;287
288;20;0.411;1;287
288;21;0.374;1;287
288;22;0.401;1;287
288;23;0.38;1;287
288;24;0.37;1;287
289;1;0.372;1;288
289;2;0.369;1;288
289;3;0.362;1;288
289;4;0.362;1;288
289;5;0.357;1;288
289;6;0.506;1;288
289;7;38.6;0.955699482;288
289;8;224.2;0.646743979;288
289;9;500.8;0.423722045;288
289;10;763;0.371428571;288
289;11;944;0.31154661;288
289;12;979;0.292543412;288
289;13;944;0.283686441;288
289;14;840;0.270714286;288
289;15;625.9;0.338872024;288
289;16;332.1;0.43902439;288
289;17;79.5;0.748427673;288
289;18;1.839;1;288
289;19;0.422;1;288
289;20;0.43;1;288
289;21;0.426;1;288
289;22;0.397;1;288
289;23;0.395;1;288
289;24;0.411;1;288
290;1;0.391;1;289
290;2;0.399;1;289
290;3;0.395;1;289
290;4;0.396;1;289
290;5;0.395;1;289
290;6;0.479;1;289
290;7;46.69;0.892268152;289
290;8;261.1;0.574109537;289
290;9;468.2;0.539085861;289
290;10;683.2;0.533665105;289
290;11;667;0.814092954;289
290;12;492.6;0.972391393;289
290;13;314.2;0.986950987;289
290;14;348.7;0.957269859;289
290;15;248.8;0.98914791;289
290;16;80.7;0.992565056;289
290;17;21.57;1;289
290;18;0.829;1;289
290;19;0.454;1;289
290;20;0.49;1;289
290;21;0.502;1;289
290;22;0.473;1;289
290;23;0.455;1;289
290;24;0.482;1;289
291;1;0.46;1;290
291;2;0.446;1;290
291;3;0.455;1;290
291;4;0.438;1;290
291;5;0.45;1;290
291;6;0.429;1;290
291;7;13.79;1;290
291;8;49.69;1;290
291;9;96.7;0.983453981;290
291;10;286.5;0.922513089;290
291;11;245.7;0.981684982;290
291;12;254.8;0.989403454;290
291;13;217.7;0.986219568;290
291;14;194.3;0.989191971;290
291;15;224;0.955357143;290
291;16;162;0.975925926;290
291;17;32.07;0.99251637;290
291;18;0.843;1;290
291;19;0.622;1;290
291;20;0.58;1;290
291;21;0.502;1;290
291;22;0.477;1;290
291;23;0.479;1;290
291;24;0.519;1;290
292;1;0.55;1;291
292;2;0.544;1;291
292;3;0.503;1;291
292;4;0.533;1;291
292;5;0.525;1;291
292;6;0.557;1;291
292;7;18.82;0.994686504;291
292;8;179.5;0.640111421;291
292;9;260.3;0.906646177;291
292;10;588.5;0.68462192;291
292;11;505.1;0.89744605;291
292;12;530.4;0.974358974;291
292;13;657.4;0.788104655;291
292;14;532.1;0.791016726;291
292;15;303.6;0.928194993;291
292;16;130.8;0.979357798;291
292;17;19.42;1;291
292;18;0.607;1;291
292;19;0.553;1;291
292;20;0.544;1;291
292;21;0.511;1;291
292;22;0.502;1;291
292;23;0.542;1;291
292;24;0.499;1;291
293;1;0.507;1;292
293;2;0.529;1;292
293;3;0.532;1;292
293;4;0.57;1;292
293;5;0.515;1;292
293;6;0.568;1;292
293;7;14.27;1;292
293;8;125.8;0.96899841;292
293;9;196;0.981632653;292
293;10;320.9;0.942349642;292
293;11;331.8;0.969559976;292
293;12;674.9;0.744999259;292
293;13;307.1;0.9732986;292
293;14;241.2;0.981757877;292
293;15;202.4;0.907114625;292
293;16;239.1;0.810539523;292
293;17;35.63;0.992983441;292
293;18;0.791;1;292
293;19;0.515;1;292
293;20;0.547;1;292
293;21;0.595;1;292
293;22;0.589;1;292
293;23;0.561;1;292
293;24;0.583;1;292
294;1;0.499;1;293
294;2;0.439;1;293
294;3;0.484;1;293
294;4;0.463;1;293
294;5;0.455;1;293
294;6;0.452;1;293
294;7;20.02;1;293
294;8;120.6;0.944444444;293
294;9;268.7;0.757722367;293
294;10;551;0.727404719;293
294;11;588.2;0.798707922;293
294;12;480.5;0.805202914;293
294;13;666.5;0.766391598;293
294;14;480.8;0.81530782;293
294;15;390.1;0.828505511;293
294;16;98.2;0.985743381;293
294;17;11.56;1;293
294;18;0.554;1;293
294;19;0.54;1;293
294;20;0.472;1;293
294;21;0.502;1;293
294;22;0.476;1;293
294;23;0.45;1;293
294;24;0.562;1;293
295;1;0.52;1;294
295;2;0.634;1;294
295;3;0.514;1;294
295;4;0.506;1;294
295;5;0.51;1;294
295;6;0.523;1;294
295;7;22.18;0.988728584;294
295;8;111.5;0.974887892;294
295;9;294.9;0.664971177;294
295;10;812;0.395812808;294
295;11;854;0.510772834;294
295;12;892;0.431950673;294
295;13;621.8;0.652138951;294
295;14;594;0.543771044;294
295;15;240.3;0.960466084;294
295;16;88.2;0.988662132;294
295;17;11.74;1;294
295;18;0.546;1;294
295;19;0.522;1;294
295;20;0.603;1;294
295;21;0.625;1;294
295;22;0.56;1;294
295;23;0.599;1;294
295;24;0.707;1;294
296;1;0.615;1;295
296;2;0.634;1;295
296;3;0.641;1;295
296;4;0.665;1;295
296;5;0.608;1;295
296;6;0.652;1;295
296;7;5.806;1;295
296;8;74.6;0.990616622;295
296;9;170.9;0.978349912;295
296;10;235.9;0.952522255;295
296;11;523.7;0.925529884;295
296;12;501.6;0.927432217;295
296;13;314.7;0.982840801;295
296;14;323.4;0.955782313;295
296;15;178.1;0.982594048;295
296;16;35.15;1;295
296;17;15.08;1;295
296;18;0.664;1;295
296;19;0.612;1;295
296;20;0.604;1;295
296;21;0.586;1;295
296;22;0.502;1;295
296;23;0.506;1;295
296;24;0.51;1;295
297;1;0.475;1;296
297;2;0.471;1;296
297;3;0.471;1;296
297;4;0.456;1;296
297;5;0.478;1;296
297;6;0.483;1;296
297;7;18.29;0.988518316;296
297;8;148.1;0.844024308;296
297;9;130.9;0.978609626;296
297;10;261.1;0.967062428;296
297;11;344.5;0.900725689;296
297;12;459.8;0.857546759;296
297;13;446.3;0.671297334;296
297;14;356.1;0.728727885;296
297;15;264.7;0.744238761;296
297;16;183.6;0.59422658;296
297;17;25.41;0.96300669;296
297;18;0.463;1;296
297;19;0.399;1;296
297;20;0.409;1;296
297;21;0.392;1;296
297;22;0.37;1;296
297;23;0.381;1;296
297;24;0.388;1;296
298;1;0.401;1;297
298;2;0.403;1;297
298;3;0.407;1;297
298;4;0.421;1;297
298;5;0.429;1;297
298;6;0.438;1;297
298;7;4.712;1;297
298;8;44.35;1;297
298;9;209.8;0.977597712;297
298;10;354.3;0.907987581;297
298;11;290.6;0.987611838;297
298;12;265.2;0.985294118;297
298;13;353.6;0.977658371;297
298;14;473.5;0.821964097;297
298;15;196.9;0.974606399;297
298;16;120.7;0.985915493;297
298;17;21.17;0.915446386;297
298;18;0.766;1;297
298;19;0.699;1;297
298;20;0.711;1;297
298;21;0.779;1;297
298;22;0.743;1;297
298;23;0.814;1;297
298;24;0.842;1;297
299;1;0.775;1;298
299;2;0.864;0.989583333;298
299;3;0.8;1;298
299;4;0.824;1;298
299;5;0.807;1;298
299;6;0.831;0.983152828;298
299;7;10.52;1;298
299;8;89.5;0.976536313;298
299;9;238.6;0.919949707;298
299;10;461.7;0.790123457;298
299;11;345;0.967536232;298
299;12;531.4;0.802408732;298
299;13;492;0.853252033;298
299;14;224.1;0.978580991;298
299;15;134.4;0.990327381;298
299;16;83.2;0.993990385;298
299;17;14.68;1;298
299;18;0.696;1;298
299;19;0.723;1;298
299;20;0.668;1;298
299;21;0.717;1;298
299;22;0.684;1;298
299;23;0.567;1;298
299;24;0.622;1;298
300;1;0.527;1;299
300;2;0.564;1;299
300;3;0.556;1;299
300;4;0.564;1;299
300;5;0.539;1;299
300;6;0.615;1;299
300;7;6.7;1;299
300;8;61.47;0.995770294;299
300;9;142.7;0.987386125;299
300;10;333.8;0.949370881;299
300;11;386.5;0.938680466;299
300;12;327.1;0.976154081;299
300;13;416.9;0.877668506;299
300;14;608.2;0.506083525;299
300;15;378.6;0.70417327;299
300;16;244.3;0.626279165;299
300;17;27.89;0.97275009;299
300;18;0.645;1;299
300;19;0.599;1;299
300;20;0.527;1;299
300;21;0.543;1;299
300;22;0.53;1;299
300;23;0.623;1;299
300;24;0.575;1;299
301;1;0.582;1;300
301;2;0.513;1;300
301;3;0.471;1;300
301;4;0.447;1;300
301;5;0.467;1;300
301;6;0.5;1;300
301;7;7.14;1;300
301;8;97.9;0.979570991;300
301;9;163.1;0.97670141;300
301;10;254.9;0.987053747;300
301;11;346.9;0.995099452;300
301;12;482.6;0.95151264;300
301;13;479.3;0.780513248;300
301;14;417;0.829976019;300
301;15;486.7;0.518594617;300
301;16;112.6;0.793960924;300
301;17;9.24;1;300
301;18;0.699;1;300
301;19;0.643;1;300
301;20;0.676;1;300
301;21;0.717;1;300
301;22;0.799;1;300
301;23;0.653;1;300
301;24;0.719;1;300
302;1;0.686;1;301
302;2;0.636;1;301
302;3;0.659;1;301
302;4;0.604;1;301
302;5;0.656;1;301
302;6;0.722;1;301
302;7;4.835;1;301
302;8;37.97;1;301
302;9;106.8;0.990636704;301
302;10;156.8;0.988520408;301
302;11;229.3;0.986916703;301
302;12;158.7;0.989918084;301
302;13;176.1;0.983532084;301
302;14;290.8;0.980742779;301
302;15;130.9;0.983193277;301
302;16;118.1;0.959356478;301
302;17;20.34;0.975909538;301
302;18;0.53;1;301
302;19;0.49;1;301
302;20;0.472;1;301
302;21;0.434;1;301
302;22;0.413;1;301
302;23;0.406;1;301
302;24;0.393;1;301
303;1;0.374;1;302
303;2;0.368;1;302
303;3;0.368;1;302
303;4;0.371;1;302
303;5;0.375;1;302
303;6;0.361;1;302
303;7;12.56;1;302
303;8;142;0.687323944;302
303;9;427.6;0.369270346;302
303;10;707;0.323903819;302
303;11;828;0.282850242;302
303;12;874;0.253432494;302
303;13;780;0.285769231;302
303;14;609.9;0.410887031;302
303;15;351.5;0.638122333;302
303;16;147.2;0.84986413;302
303;17;17.24;1;302
303;18;0.42;1;302
303;19;0.379;1;302
303;20;0.395;1;302
303;21;0.371;1;302
303;22;0.38;1;302
303;23;0.394;1;302
303;24;0.414;1;302
304;1;0.416;1;303
304;2;0.392;1;303
304;3;0.381;1;303
304;4;0.398;1;303
304;5;0.388;1;303
304;6;0.391;1;303
304;7;7.63;1;303
304;8;54.79;0.998722395;303
304;9;150.8;0.98938992;303
304;10;361.7;0.972905723;303
304;11;206.7;0.993710692;303
304;12;147.4;0.994572592;303
304;13;95.4;0.995807128;303
304;14;111.3;0.989218329;303
304;15;335.8;0.749851102;303
304;16;135;0.895555556;303
304;17;12.31;1;303
304;18;0.475;1;303
304;19;0.532;1;303
304;20;0.489;1;303
304;21;0.438;1;303
304;22;0.459;1;303
304;23;0.442;1;303
304;24;0.476;1;303
305;1;0.467;1;304
305;2;0.424;1;304
305;3;0.418;1;304
305;4;0.372;1;304
305;5;0.373;1;304
305;6;0.372;1;304
305;7;12.11;0.93971924;304
305;8;153.7;0.48991542;304
305;9;415.4;0.283100626;304
305;10;684.3;0.243168201;304
305;11;835;0.223113772;304
305;12;889;0.224409449;304
305;13;853;0.283587339;304
305;14;629.9;0.352913161;304
305;15;500.6;0.403515781;304
305;16;189.5;0.649076517;304
305;17;18.77;0.939797549;304
305;18;0.368;1;304
305;19;0.365;1;304
305;20;0.362;1;304
305;21;0.352;1;304
305;22;0.356;1;304
305;23;0.355;1;304
305;24;0.352;1;304
306;1;0.343;1;305
306;2;0.347;1;305
306;3;0.345;1;305
306;4;0.341;1;305
306;5;0.344;1;305
306;6;0.345;1;305
306;7;10.43;0.977948226;305
306;8;147.1;0.567641061;305
306;9;395.1;0.351050367;305
306;10;658.8;0.284911961;305
306;11;815;0.265644172;305
306;12;706;0.401558074;305
306;13;679.5;0.36276674;305
306;14;747;0.270414993;305
306;15;256.2;0.691256831;305
306;16;85.6;0.964953271;305
306;17;16.28;1;305
306;18;0.351;1;305
306;19;0.358;1;305
306;20;0.354;1;305
306;21;0.359;1;305
306;22;0.358;1;305
306;23;0.353;1;305
306;24;0.353;1;305
307;1;0.343;1;306
307;2;0.349;0.982808023;306
307;3;0.347;0.985590778;306
307;4;0.347;0.979827089;306
307;5;0.344;0.997093023;306
307;6;0.344;1;306
307;7;9.59;1;306
307;8;167.9;0.637284098;306
307;9;419.1;0.310665712;306
307;10;662.1;0.273372602;306
307;11;812;0.216995074;306
307;12;828;0.223913043;306
307;13;732;0.294945355;306
307;14;746;0.260053619;306
307;15;483.5;0.294105481;306
307;16;179.8;0.498331479;306
307;17;14.49;0.969634231;306
307;18;0.385;1;306
307;19;0.375;1;306
307;20;0.374;1;306
307;21;0.361;1;306
307;22;0.365;1;306
307;23;0.361;1;306
307;24;0.377;1;306
308;1;0.356;1;307
308;2;0.345;1;307
308;3;0.361;1;307
308;4;0.35;1;307
308;5;0.352;0.991477273;307
308;6;0.345;1;307
308;7;7.59;1;307
308;8;86.3;0.989571263;307
308;9;226.4;0.943904594;307
308;10;617.8;0.450469408;307
308;11;777;0.322136422;307
308;12;793;0.334174023;307
308;13;740;0.346621622;307
308;14;614.5;0.324165989;307
308;15;416.5;0.377190876;307
308;16;146.3;0.568694463;307
308;17;10.69;1;307
308;18;0.357;1;307
308;19;0.352;1;307
308;20;0.352;1;307
308;21;0.352;1;307
308;22;0.361;1;307
308;23;0.353;1;307
308;24;0.346;1;307
309;1;0.348;1;308
309;2;0.344;1;308
309;3;0.344;1;308
309;4;0.348;1;308
309;5;0.346;1;308
309;6;0.348;1;308
309;7;3.158;1;308
309;8;64.71;1;308
309;9;182.8;1;308
309;10;312.4;0.977912932;308
309;11;595.8;0.793219201;308
309;12;714;0.656862745;308
309;13;651.3;0.51988331;308
309;14;629.6;0.377064803;308
309;15;379.4;0.501054296;308
309;16;165.7;0.631261316;308
309;17;13.81;0.973931933;308
309;18;0.364;1;308
309;19;0.371;1;308
309;20;0.364;1;308
309;21;0.35;1;308
309;22;0.349;1;308
309;23;0.346;1;308
309;24;0.348;1;308
310;1;0.349;1;309
310;2;0.343;1;309
310;3;0.344;1;309
310;4;0.341;1;309
310;5;0.348;1;309
310;6;0.347;1;309
310;7;7.23;1;309
310;8;69.43;1;309
310;9;189.9;1;309
310;10;217.4;1;309
310;11;255.9;1;309
310;12;391.9;0.993365655;309
310;13;303.3;0.998021761;309
310;14;459;0.581263617;309
310;15;394.3;0.480598529;309
310;16;134.5;0.710037175;309
310;17;10.24;1;309
310;18;0.359;1;309
310;19;0.361;1;309
310;20;0.363;1;309
310;21;0.367;1;309
310;22;0.36;1;309
310;23;0.356;1;309
310;24;0.35;1;309
311;1;0.353;1;310
311;2;0.355;1;310
311;3;0.355;1;310
311;4;0.354;1;310
311;5;0.362;1;310
311;6;0.353;1;310
311;7;2.358;1;310
311;8;43.91;1;310
311;9;180.2;0.988901221;310
311;10;233.6;0.987585616;310
311;11;261.3;1;310
311;12;369.4;0.989713048;310
311;13;428.6;0.953336444;310
311;14;479.8;0.711338058;310
311;15;402.8;0.52060576;310
311;16;129.2;0.647058824;310
311;17;9.38;1;310
311;18;0.358;1;310
311;19;0.361;1;310
311;20;0.355;1;310
311;21;0.353;1;310
311;22;0.351;1;310
311;23;0.365;1;310
311;24;0.37;1;310
312;1;0.378;1;311
312;2;0.374;1;311
312;3;0.363;1;311
312;4;0.356;1;311
312;5;0.354;1;311
312;6;0.358;1;311
312;7;2.204;1;311
312;8;28.55;1;311
312;9;115.3;0.992194276;311
312;10;208.7;0.98993771;311
312;11;303.6;0.990118577;311
312;12;458;0.650436681;311
312;13;172.8;0.990740741;311
312;14;197;0.985279188;311
312;15;178.2;0.904601571;311
312;16;109.1;0.841429881;311
312;17;2.998;1;311
312;18;0.51;1;311
312;19;0.498;1;311
312;20;0.497;1;311
312;21;0.543;1;311
312;22;0.484;1;311
312;23;0.46;1;311
312;24;0.47;1;311
313;1;0.562;1;312
313;2;0.518;1;312
313;3;0.559;1;312
313;4;0.501;1;312
313;5;0.49;1;312
313;6;0.519;1;312
313;7;2.539;1;312
313;8;42.2;1;312
313;9;164.9;0.955124318;312
313;10;297.4;0.906186954;312
313;11;527.7;0.55770324;312
313;12;764;0.331937173;312
313;13;779;0.218100128;312
313;14;603.5;0.246727423;312
313;15;356.6;0.390353337;312
313;16;135.1;0.587712805;312
313;17;7.49;1;312
313;18;0.425;1;312
313;19;0.373;1;312
313;20;0.366;1;312
313;21;0.356;1;312
313;22;0.368;1;312
313;23;0.364;1;312
313;24;0.371;1;312
314;1;0.357;1;313
314;2;0.359;1;313
314;3;0.352;1;313
314;4;0.35;1;313
314;5;0.353;1;313
314;6;0.357;1;313
314;7;2.294;1;313
314;8;58.43;0.914256375;313
314;9;269.3;0.477163015;313
314;10;570.6;0.344023835;313
314;11;669.3;0.431794412;313
314;12;640.5;0.501795472;313
314;13;595.2;0.619119624;313
314;14;518.4;0.54378858;313
314;15;358.6;0.590909091;313
314;16;119;0.721848739;313
314;17;6.268;0.99680919;313
314;18;0.388;1;313
314;19;0.359;1;313
314;20;0.367;1;313
314;21;0.357;1;313
314;22;0.358;1;313
314;23;0.361;1;313
314;24;0.371;1;313
315;1;0.384;1;314
315;2;0.367;1;314
315;3;0.387;1;314
315;4;0.402;1;314
315;5;0.402;1;314
315;6;0.421;1;314
315;7;0.664;1;314
315;8;20.49;1;314
315;9;76.6;1;314
315;10;145.2;0.995867769;314
315;11;173.4;0.99538639;314
315;12;534.7;0.67495792;314
315;13;335.8;0.808219178;314
315;14;138.5;0.98700361;314
315;15;97.8;0.984662577;314
315;16;65;0.988615385;314
315;17;2.395;1;314
315;18;0.44;1;314
315;19;0.462;1;314
315;20;0.522;1;314
315;21;0.555;1;314
315;22;0.505;1;314
315;23;0.528;1;314
315;24;0.496;1;314
316;1;0.51;1;315
316;2;0.441;1;315
316;3;0.448;1;315
316;4;0.437;1;315
316;5;0.443;1;315
316;6;0.425;1;315
316;7;2.016;1;315
316;8;48.33;0.964411339;315
316;9;179.4;0.934782609;315
316;10;343.8;0.87609075;315
316;11;272.2;0.946730345;315
316;12;245.9;0.982513217;315
316;13;422;0.918720379;315
316;14;360;0.782777778;315
316;15;197.8;0.947421638;315
316;16;87.8;0.93166287;315
316;17;4.864;1;315
316;18;0.42;1;315
316;19;0.398;1;315
316;20;0.419;1;315
316;21;0.388;1;315
