rank,lindex,x,y
2,22,6.904005602911412,15.440000000000005
2,22,8.548198331552737,17.730000000000004
2,22,9.978902663309794,20.410000000000004
2,22,11.941934235537929,23.799999999999997
2,22,12.708235468946985,24.74000000000001
2,23,0.0,0.0
2,23,0.16086386784427198,0.060000000000002274
2,23,1.3016626182447553,1.9200000000000017
2,23,2.5579283940795454,4.630000000000003
2,23,2.833172717084623,6.090000000000003
2,23,3.7308427278597267,9.170000000000002
2,23,5.4024127549067735,9.89
2,23,6.976544600230114,8.869999999999997
2,23,7.191938952368831,6.869999999999997
2,23,9.460792181232085,5.340000000000003
2,23,10.336273135062402,3.539999999999999
2,23,10.989911030332276,2.450000000000003
2,23,11.961939386094842,0.9299999999999997
2,23,12.885446872133166,-0.3999999999999986
2,23,13.680334022435856,-0.8800000000000026
2,24,0.0,0.0
2,24,-0.8738651971652671,1.7700000000000031
2,24,-2.235467014107007,4.82
2,24,-3.4237138149190542,7.460000000000001
2,24,-3.8182262466513297,10.630000000000003
2,24,-2.766020430362732,12.719999999999999
2,24,-1.11958778129224,14.260000000000005
2,24,0.3717931957913687,14.300000000000004
2,24,3.737802637876923,12.280000000000001
2,24,5.678053884364403,11.510000000000005
2,24,7.4953575062871325,9.760000000000005
2,24,8.735064371989811,7.789999999999999
2,25,0.0,0.0
2,25,1.111737975148932,-0.03999999999999915
2,25,2.007773809755059,1.4499999999999957
2,25,3.271960415581532,2.979999999999997
2,25,4.255896671387662,4.439999999999998
2,25,5.279569411716211,5.769999999999996
2,25,6.306161178510069,6.839999999999996
2,25,7.7688534886528755,7.560000000000002
2,25,9.135047159482447,7.359999999999999
2,25,10.203964810023272,6.460000000000001
2,25,11.345540399631425,5.269999999999996
2,25,12.058154150771202,3.8100000000000023
2,25,12.444784153154917,2.210000000000001
2,25,12.662263529495753,0.11999999999999744
2,25,12.80677319654158,-0.8400000000000034
2,25,12.774493139465118,-1.25
2,25,12.977542197099798,-2.9100000000000037
2,25,13.618474986219146,-3.780000000000001
2,25,13.919482196399716,-5.07
2,25,14.103557582009888,-6.350000000000001
2,25,14.089609799489484,-7.200000000000003
2,26,0.0,0.0
2,26,0.47537616422073725,2.990000000000002
2,26,2.4038748949582107,6.630000000000003
2,26,4.64043938105894,8.370000000000005
2,26,6.627417658229024,9.340000000000003
2,26,10.420984168015202,7.32
2,26,10.922691255321075,4.230000000000004
2,26,11.956521463267926,1.4000000000000057
2,26,13.3974844071534,0.1700000000000017
2,27,0.0,0.0
2,27,0.7974457295406365,1.1600000000000037
2,27,1.6286844642035616,3.020000000000003
2,27,3.152120561858319,5.030000000000001
2,27,4.553329499608286,6.970000000000006
2,27,6.150824037799833,9.330000000000005
2,27,7.461113299935358,10.93
2,27,8.751867712915962,11.39
2,27,10.23449088896879,11.220000000000006
2,27,11.215112776776955,11.110000000000007
2,27,12.536197259951372,10.200000000000003
2,27,14.137131221415736,10.080000000000005
2,27,15.47252088386885,9.420000000000002
2,27,16.559727945264456,8.800000000000004
2,27,18.728099565672572,7.580000000000005
2,28,0.0,0.0
2,28,0.3414990070755479,0.7199999999999989
2,28,0.9319329042149853,2.4100000000000037
2,28,1.9089708934051561,5.57
2,28,2.9212171669593126,7.260000000000005
2,28,4.080783538202249,9.120000000000005
2,28,5.093409466572959,10.410000000000004
2,28,6.502351858923654,11.43
2,28,9.015417605887045,11.719999999999999
2,28,11.023783094513284,10.969999999999999
2,28,11.61641184941943,9.79
2,28,12.963706306656313,8.870000000000005
2,28,14.029175399686672,8.149999999999999
2,28,15.082332268817197,6.890000000000001
2,28,16.058462656532292,6.010000000000005
2,28,16.550912167196923,5.050000000000004
2,29,0.0,0.0
2,29,1.4998280777248674,0.9699999999999989
2,29,2.606549950187352,2.9499999999999957
2,29,4.011439426913485,5.369999999999997
2,29,4.896485063908259,7.759999999999998
2,29,6.126918278935742,10.04
2,29,7.71033060730363,11.899999999999999
2,29,9.485193460309198,12.43
2,29,10.1786796763367,11.61
2,29,11.153436672971548,9.600000000000001
2,29,10.637063330439972,8.199999999999996
2,29,11.368020026592166,6.68
2,29,10.973948048479746,5.140000000000001
2,29,10.763030070624408,3.6199999999999974
2,29,11.192597992043467,2.3299999999999983
2,29,11.658421294006892,1.4099999999999966
2,30,0.0,0.0
2,30,0.3685323490667951,0.37999999999999545
2,30,1.5162669069176484,1.519999999999996
2,30,3.052399283372548,2.739999999999995
2,30,4.870112130296881,3.5700000000000003
2,30,6.467412812268435,4.419999999999995
2,30,7.592629733754652,4.849999999999994
2,30,9.079208670517799,5.199999999999996
2,30,10.953080465493487,5.649999999999999
2,30,12.425269790218465,5.709999999999994
2,30,14.129387820324634,6.009999999999998
2,30,15.338143413837226,6.519999999999996
2,30,16.64615315658824,6.589999999999996
2,30,18.237585115954396,6.349999999999994
2,30,19.36368609304975,5.309999999999995
2,30,20.298546994374988,3.4599999999999937
2,30,21.097467402841385,1.8999999999999986
2,31,0.0,0.0
2,31,0.18298905284225508,1.980000000000004
2,31,1.2113810766277489,4.410000000000004
2,31,3.6632902663555003,6.950000000000003
2,31,5.8274474543824475,8.690000000000005
2,31,7.9501012141892735,9.160000000000004
2,31,9.85251205067286,7.640000000000001
2,31,11.69436512209453,6.200000000000003
2,31,12.995312087008609,5.030000000000001
2,31,14.388111523321209,3.730000000000004
2,31,14.918532648728796,2.6600000000000037
2,31,15.460293558439005,2.230000000000004
2,32,0.0,0.0
2,32,0.04728699938427905,-0.030000000000001137
2,32,0.8440423668565247,0.7700000000000031
2,32,2.192296955902684,2.8900000000000006
2,32,4.140845014558153,5.830000000000005
2,32,6.916721012374935,8.350000000000001
2,32,8.470639204791642,9.25
2,32,7.742565223953134,7.200000000000003
2,32,5.4343234031004375,4.219999999999999
2,32,3.141479039557167,1.980000000000004
2,32,2.312667372812738,0.5300000000000011
2,33,0.0,0.0
2,33,0.8325668261339594,-0.259999999999998
2,33,1.6088553307282272,0.25
2,33,3.5981609247662565,2.759999999999998
2,33,5.538813088396669,5.100000000000001
2,33,8.32159368293466,7.490000000000002
2,33,11.570171772916039,9.380000000000003
2,33,14.473294472096335,7.829999999999998
2,33,15.8528094839682,5.289999999999999
2,33,17.42546281409549,3.019999999999996
2,33,18.64970183053338,2.289999999999999
2,33,19.741523292657114,1.0700000000000003
2,33,19.660303504507333,1.1499999999999986
2,34,0.0,0.0
2,34,-0.07698481082290254,-0.060000000000002274
2,34,0.8798499436363416,1.1699999999999946
2,34,1.8842506567955546,3.319999999999993
2,34,4.535875678252848,7.519999999999996
2,34,7.285161273884794,11.159999999999997
2,34,10.063865721639672,10.619999999999997
2,34,11.494542015616892,8.259999999999998
2,34,12.8731134504117,4.289999999999999
2,34,13.95496247425336,1.75
2,35,0.0,0.0
2,35,1.1805904111649959,1.25
2,35,3.2853470180359725,3.049999999999997
2,35,5.574329567564582,5.060000000000002
2,35,8.693621774359956,6.75
2,35,11.177099600467042,6.520000000000003
2,35,12.568612852517166,4.189999999999998
2,35,13.471308163519268,1.0799999999999983
2,35,13.982265935264303,-2.259999999999998
2,35,14.861711193388379,-4.050000000000001
2,36,0.0,0.0
2,36,0.527955235057604,1.6899999999999977
2,36,2.080482794796806,4.559999999999995
2,36,3.574158450336755,7.329999999999998
2,36,5.170576891947101,10.25
2,36,7.1777450262628655,12.29
2,36,8.451638442062352,13.82
2,36,10.946446183209359,15.529999999999994
2,36,12.723133998297332,17.729999999999997
2,36,14.025205527590906,18.939999999999998
2,36,15.694412682188942,20.009999999999998
2,37,0.0,0.0
2,37,0.23367837778850564,1.4299999999999997
2,37,0.7439388149779962,3.9299999999999997
2,37,1.1906715924958355,5.710000000000001
2,37,1.838299338058209,9.740000000000002
2,37,2.6377253633908038,13.25
2,37,5.223048385776392,12.530000000000001
2,37,6.56909695340475,10.340000000000003
2,37,7.774431897194162,9.049999999999997
2,37,8.504671744941348,7.579999999999998
2,37,9.237299322349191,6.670000000000002
2,38,0.0,0.0
2,38,-2.224109618650758,3.5900000000000034
2,38,-3.967617775839572,6.520000000000003
2,38,-5.0784189451256765,9.160000000000004
2,38,-5.5674764979295475,12.450000000000003
2,38,-4.669471485006806,14.910000000000004
2,38,-2.9254736907318977,16.39
2,38,-1.5718199556236114,17.660000000000004
2,38,-0.30649508984352325,18.68
2,38,0.20020159742903187,19.220000000000006
2,38,0.6317727367964121,19.93
2,39,0.0,0.0
2,39,0.5014178290642803,0.4200000000000017
2,39,1.0484472837402352,2.9299999999999997
2,39,1.4753443716603956,5.420000000000002
2,39,1.7524461869893915,7.310000000000002
2,39,2.284392413828693,9.32
2,39,3.3795182350553756,11.200000000000003
2,39,4.664507052414519,12.330000000000005
2,39,4.9891528971696,12.900000000000006
2,39,6.346599435791376,13.150000000000006
2,39,7.721785490267662,12.840000000000003
2,39,8.880896618865485,12.790000000000006
2,39,10.396610843969917,12.130000000000003
2,39,11.310909444992514,11.790000000000006
2,39,13.103594869358867,10.770000000000003
2,40,0.0,0.0
2,40,0.7419879445345825,1.1799999999999997
2,40,1.4798444016803463,2.9399999999999977
2,40,2.3915235582068197,4.82
2,40,3.1236449124225167,6.289999999999999
2,40,4.267477385915821,7.709999999999994
2,40,5.711361520842053,10.0
2,40,6.491702005253628,11.61
2,40,5.799074678303034,12.349999999999994
2,40,3.9706606215549676,13.43
2,40,2.2627943902966043,13.129999999999995
2,40,0.5857787157296797,12.509999999999998
2,40,-0.8595457700235682,11.909999999999997
2,40,-2.0900315459468692,11.129999999999995
2,40,-3.3882524016220357,10.219999999999999
2,40,-5.0876384270209725,9.009999999999998
2,41,0.0,0.0
2,41,0.6090531499340903,1.75
2,41,1.1008727834202237,3.510000000000005
2,41,1.6459412030791318,5.460000000000001
2,41,2.181726115358553,7.080000000000005
2,41,3.2343682782852436,8.75
2,41,4.2469643112473285,9.950000000000003
2,41,4.832739716381326,11.110000000000007
2,41,6.832056599697698,11.150000000000006
2,41,9.449271978987598,10.630000000000003
2,41,11.417296109910309,9.870000000000005
2,41,12.944505375584322,8.910000000000004
2,41,13.90605065607473,9.0
2,41,15.633928732911793,8.39
2,42,0.0,0.0
2,42,0.6181336772798343,1.8800000000000026
2,42,1.9394586280966433,4.630000000000003
2,42,3.7933572436058696,7.200000000000003
2,42,6.853099021886998,9.46
2,42,9.48934796127161,7.869999999999997
2,42,11.545988744494101,5.740000000000002
2,42,10.877525319311822,2.4399999999999977
2,42,10.479144615501959,-0.21999999999999886
2,42,9.93766147438279,-2.280000000000001
2,42,9.972382187790215,-3.969999999999999
2,42,9.96787471071227,-5.170000000000002
2,42,10.26648100375412,-6.020000000000003
2,42,10.35334087734771,-6.649999999999999
2,43,0.0,0.0
2,43,1.0178729035010914,2.019999999999996
2,43,3.9514335823932147,6.149999999999999
2,43,6.044999959481476,9.809999999999995
2,43,9.136570317449767,11.589999999999996
2,43,11.050059975589498,11.599999999999994
2,43,14.616227227463455,10.709999999999994
2,43,17.71937506549493,10.379999999999995
2,44,0.0,0.0
2,44,-0.028893332638929792,0.25
2,44,0.6176806574082372,1.8200000000000003
2,44,2.7050562502490756,4.359999999999999
2,44,5.506623143115974,7.380000000000003
2,44,9.260988289238806,9.810000000000002
2,44,12.71048896562952,9.200000000000003
2,44,14.901018886284511,8.100000000000001
2,44,15.694810488115122,7.43
2,45,0.0,0.0
2,45,0.29334864311596665,0.6799999999999997
2,45,1.1477494761656022,2.1199999999999974
2,45,2.1793630079948736,3.9499999999999957
2,45,3.2953369298604542,5.599999999999994
2,45,4.298490292208978,7.07
2,45,5.033307407519178,8.469999999999999
2,45,6.493174571425156,10.059999999999995
2,45,8.036693483288737,10.349999999999994
2,45,9.502803998647954,9.829999999999998
2,45,10.616472906534021,8.25
2,45,10.672306932797667,6.759999999999998
2,45,11.00266411082714,5.009999999999998
2,45,11.346037546098398,2.9399999999999977
2,45,11.669820401215059,1.4699999999999989
2,45,11.463250055566405,0.5
2,45,11.472884733697006,-0.1700000000000017
2,46,0.0,0.0
2,46,0.2503228720691748,-0.17999999999999972
2,46,0.9221262632772049,0.9600000000000009
2,46,2.1623277032726023,2.740000000000002
2,46,4.8343800773895875,4.689999999999998
2,46,6.120493673791775,6.089999999999996
2,46,8.391141986671899,8.379999999999995
2,46,11.751688548261232,9.670000000000002
2,46,14.483594492250333,8.54
2,46,15.769098200027623,7.909999999999997
2,46,17.31043674057896,7.280000000000001
2,46,18.553400758480244,6.82
2,46,19.34178610279966,6.060000000000002
2,47,0.0,0.0
2,47,0.6280058320287853,0.21999999999999886
2,47,2.23673407327309,3.789999999999999
2,47,3.304689279148657,6.170000000000002
2,47,3.935440355728577,8.64
2,47,6.860600602947464,13.07
2,47,8.821577587204555,14.079999999999998
2,47,11.222337707168348,12.719999999999999
2,47,13.188903739720898,9.449999999999996
2,47,16.069308883421165,6.289999999999999
2,48,0.0,0.0
2,48,1.2730359559004532,2.529999999999994
2,48,3.7683778398875893,4.849999999999994
2,48,9.227342744532002,7.710000000000001
2,48,10.184396664794146,5.549999999999997
2,48,9.375560549035267,0.23999999999999488
2,48,7.761209907234562,-3.1300000000000026
2,48,7.7339573948970415,-5.359999999999999
2,49,0.0,0.0
2,49,0.08634378287853117,0.7299999999999969
2,49,1.1140076559624408,2.5999999999999943
2,49,2.5832513801540897,5.349999999999994
2,49,3.9747402145769497,7.3899999999999935
2,49,5.212058015893757,8.119999999999997
2,49,6.593193184906552,7.409999999999997
2,49,7.596658059483562,5.899999999999999
2,49,8.611519708685174,4.009999999999998
2,49,9.41669558674106,1.8499999999999943
2,49,10.167956250492427,-0.09000000000000341
2,49,10.672889243751506,-1.6700000000000017
2,49,11.059606300078661,-2.680000000000007
2,49,11.851067233689534,-4.75
2,50,0.0,0.0
2,50,0.637246120725095,1.8599999999999994
2,50,2.913005427240801,3.730000000000004
2,50,4.430361020157448,4.130000000000003
2,50,5.7211185067238866,3.9399999999999977
2,50,7.3844113768077975,3.950000000000003
2,50,9.737899213954321,3.539999999999999
2,50,11.074453148357525,2.5900000000000034
2,50,12.399526850551624,1.3000000000000043
2,50,13.981593978494121,-0.4399999999999977
2,50,15.447977920427935,-2.1499999999999986
2,50,16.85259937312796,-3.4899999999999984
2,50,17.67541541803368,-5.02
2,50,19.128200704164076,-6.07
2,51,0.0,0.0
2,51,0.6316087784802749,1.8100000000000023
2,51,1.568190474811746,4.789999999999999
2,51,3.6211512740420675,9.280000000000001
2,51,5.632390674372528,11.780000000000001
2,51,7.975554427130644,11.280000000000001
2,51,8.816589415314521,8.829999999999998
2,51,8.942163219616251,6.690000000000005
2,51,9.29556227235095,4.25
2,51,9.807748569684858,2.480000000000004
2,51,10.58028765227902,1.9100000000000037
2,52,0.0,0.0
2,52,-0.0542468837131489,0.04999999999999716
2,52,1.3762806989119545,1.5499999999999972
2,52,2.5045137976557426,4.479999999999997
2,52,4.1687554763716905,7.699999999999996
2,52,6.724367453658838,10.439999999999998
2,52,8.989425812387879,13.689999999999998
2,52,10.581643486982756,15.14
2,52,13.415966939994561,16.449999999999996
2,52,14.732882996025303,17.169999999999995
2,53,0.0,0.0
2,53,0.29737544178093334,0.7000000000000028
2,53,1.3920940517550946,2.3400000000000034
2,53,2.8779070492749605,4.310000000000002
2,53,4.84626251496711,6.560000000000002
2,53,6.203518604836179,8.120000000000005
2,53,7.58214463364196,9.410000000000004
2,53,9.027098955102803,9.080000000000005
2,53,10.936910710946712,7.780000000000001
2,53,12.390104222425459,5.0
2,53,13.342058409851209,3.219999999999999
2,53,14.010974558168236,1.4400000000000048
2,53,14.831556312518575,0.15000000000000568
2,53,15.725226565645281,-1.1400000000000006
2,54,0.0,0.0
2,54,0.17857609460964508,0.36999999999999744
2,54,1.2733467111835592,2.0
2,54,2.7692123902245322,3.950000000000003
2,54,4.611233136269174,5.960000000000001
2,54,6.336479823284901,6.25
2,54,7.502667678290755,4.960000000000001
2,54,8.089194081669836,3.730000000000004
2,54,8.81032944278595,1.7100000000000009
2,54,9.238893047167213,-0.3200000000000003
2,54,9.814431063235618,-1.7899999999999991
2,54,10.219637914721119,-3.3999999999999986
2,54,10.513583826460415,-4.769999999999996
2,54,11.845968734495884,-7.019999999999996
2,55,0.0,0.0
2,55,-0.3038120517210663,0.27999999999999403
2,55,-0.5696764284201796,1.4299999999999997
2,55,-0.5224459811853213,2.549999999999997
2,55,-1.1462444348103782,4.099999999999994
2,55,-1.56695712984114,5.199999999999996
2,55,-1.8189065080110254,7.099999999999994
2,55,-2.3804389998352695,7.959999999999994
2,55,-2.587226875566577,9.449999999999996
2,55,-2.9708268013259893,10.829999999999998
2,55,-2.2157586138262193,11.61
2,55,-0.28895222995976955,12.43
2,55,-1.3453460715090246,12.579999999999998
2,55,0.6112457312032109,13.18
2,55,2.215465792485139,12.809999999999995
2,55,3.6760757294356434,12.759999999999998
2,55,5.78761105390824,12.699999999999996
2,55,7.816985629679852,11.919999999999995
2,55,9.707287104007666,11.479999999999997
2,55,11.453883250575347,10.689999999999998
2,55,13.078206825195098,10.589999999999996
2,55,13.655228923621088,9.549999999999997
2,56,0.0,0.0
2,56,0.2352097046305106,1.0500000000000043
2,56,1.100447914974854,2.200000000000003
2,56,2.071365100464103,3.490000000000002
2,56,2.952919067063582,4.850000000000001
2,56,4.079521879952354,6.490000000000002
2,56,5.006971528275788,7.690000000000005
2,56,6.230596996683513,8.590000000000003
2,56,7.517243284589704,7.890000000000001
2,56,8.493016759195225,7.130000000000003
2,56,9.222496064986146,6.530000000000001
2,56,9.95029410724585,5.460000000000001
2,56,10.568053764301446,3.9100000000000037
2,56,11.540963153342908,2.220000000000006
2,56,12.247775089267279,0.6800000000000068
2,56,13.099436627935622,-0.6899999999999977
2,56,14.366529633509169,-2.349999999999998
2,57,0.0,0.0
2,57,0.5254166272233807,2.6199999999999974
2,57,2.5334097769375132,6.119999999999997
2,57,5.087106536136542,9.350000000000001
2,57,8.011784175987115,10.659999999999997
2,57,10.8042267681474,9.86
2,57,14.093257104260479,8.64
2,57,16.993672489521312,6.259999999999998
2,57,19.525784546039446,4.539999999999999
2,58,0.0,0.0
2,58,0.10372019091689033,2.780000000000001
2,58,1.164997278063686,6.309999999999995
2,58,2.357081811253491,11.769999999999996
2,58,3.7905273254867162,15.07
2,58,5.087238386155843,17.449999999999996
2,58,7.516765531938654,17.949999999999996
2,58,8.807157743715639,19.869999999999997
2,58,9.635964361100637,20.409999999999997
2,59,0.0,0.0
2,59,1.4779392731788965,0.10999999999999943
2,59,3.548020288182823,0.03999999999999915
2,59,4.672807157021932,-1.4100000000000037
2,59,6.190157153336871,-2.4100000000000037
2,59,6.3421428725287186,-4.700000000000003
2,59,6.916635787519586,-7.289999999999999
2,59,7.543639694263419,-9.14
2,59,7.349326731431135,-12.34
2,59,8.131254861328264,-14.46
2,59,8.385913433013522,-17.98
2,59,8.390897479980298,-18.57
2,60,0.0,0.0
2,60,0.6936142351162635,2.6499999999999986
2,60,1.6144070818220435,6.240000000000002
2,60,1.4209006707226535,8.990000000000002
2,60,1.9479482866059505,11.75
2,60,2.2256140484606663,14.219999999999999
2,60,2.1254540091126755,17.67
2,60,2.3392287476844524,20.21
2,60,2.7619197869413155,22.39
2,60,4.066669887094925,23.869999999999997
2,61,0.0,0.0
2,61,-0.09915104622058113,0.8200000000000003
2,61,0.36129546316944605,3.1899999999999977
2,61,1.2544133536367488,5.719999999999999
2,61,2.105562512282358,8.479999999999997
2,61,3.7869930555151416,11.459999999999994
2,61,7.449056272508994,12.629999999999995
2,61,10.449543677850787,12.479999999999997
2,61,12.719600295940499,11.799999999999997
2,61,15.52367985568215,11.009999999999998
2,61,15.915140294938336,6.829999999999998
2,62,0.0,0.0
2,62,0.9496628583266205,0.10999999999999943
2,62,2.007337996719391,1.2800000000000011
2,62,3.1784293776552337,1.75
2,62,4.501054579772944,1.3299999999999983
2,62,5.966010207432824,0.8100000000000023
2,62,7.5544628712411095,0.20000000000000284
2,62,10.795558404573917,-2.0700000000000003
2,62,12.476238059131914,-3.280000000000001
2,62,13.292172821087732,-5.390000000000001
2,62,14.453564420927915,-6.899999999999999
2,62,15.505003784482827,-8.899999999999999
2,62,16.540843019009188,-10.240000000000002
2,62,17.126065383440586,-11.190000000000001
2,62,18.30305711230932,-12.510000000000002
2,63,0.0,0.0
2,63,0.6144377191034263,1.6300000000000026
2,63,1.3914885826400365,3.9200000000000017
2,63,2.3042102712299752,6.210000000000001
2,63,3.6569884043123784,7.539999999999999
2,63,4.338313418875819,9.090000000000003
2,63,7.138556370180265,7.280000000000001
2,63,7.443261732337415,5.1200000000000045
2,63,8.85030196040229,2.5600000000000023
2,63,9.412409309986527,0.47000000000000597
2,63,9.897277853989262,-1.4399999999999977
2,63,10.045151978947853,-2.309999999999995
2,64,0.0,0.0
2,64,0.5735406569124226,1.1199999999999992
2,64,2.3670277346409376,3.4499999999999993
2,64,4.154710812025103,5.23
2,64,6.404266322248571,7.26
2,64,8.048353696099642,8.56
2,64,10.106805480704832,9.88
2,64,12.054887967545607,11.069999999999999
2,64,13.659488166194887,11.72
2,64,15.380185899942543,12.459999999999999
2,64,16.69996306408546,12.549999999999999
2,64,17.800757328097013,12.49
2,64,19.669250596345435,12.01
2,65,0.0,0.0
2,65,0.534433530039923,0.5499999999999972
2,65,1.399472397710686,2.3999999999999986
2,65,2.0423896388079963,4.349999999999994
2,65,3.483753680214735,5.849999999999994
2,65,5.490389138515843,7.559999999999995
2,65,6.367227110952447,8.699999999999996
2,65,7.777039533086011,10.149999999999999
2,65,9.413651964639218,11.149999999999999
2,65,10.436725961606605,12.399999999999999
2,65,11.046632503087775,12.5
2,65,12.155694215714469,12.75
2,66,0.0,0.0
2,66,0.3253569762462942,1.0499999999999972
2,66,0.8947059161264868,2.759999999999998
2,66,1.925441347594914,4.909999999999997
2,66,2.9878192824235383,6.619999999999997
2,66,3.869910313304741,8.100000000000001
2,66,4.685037826952081,10.07
2,66,5.423214762207577,11.100000000000001
2,66,6.113875851310222,12.18
2,66,6.486433910990258,12.229999999999997
2,67,0.0,0.0
2,67,0.23160163382592724,1.1799999999999997
2,67,1.1111777171123718,2.8600000000000065
2,67,2.3500966997980153,4.510000000000005
2,67,3.382457923314287,6.560000000000002
2,67,4.5798109878523565,7.890000000000001
2,67,5.938492794632305,9.420000000000002
2,67,7.22465891624255,10.950000000000003
2,67,8.520394028998286,11.920000000000002
2,67,10.304184268743658,13.110000000000007
2,67,11.62089435589196,13.810000000000002
2,67,12.864277154902403,14.490000000000002
2,67,14.141066300685939,15.060000000000002
2,68,0.0,0.0
2,68,0.6743925974783291,1.769999999999996
2,68,1.492805494485789,3.3399999999999963
2,68,1.7715617885364194,4.880000000000003
2,68,2.4305802947310378,6.950000000000003
2,68,3.2330905031022823,8.649999999999999
2,68,4.215700761035212,9.700000000000003
2,68,5.078006869401063,11.799999999999997
2,68,5.878724598872902,13.450000000000003
2,68,7.354754237535809,15.269999999999996
2,68,9.140265418200222,15.719999999999999
2,68,10.18209683424919,14.11
2,68,11.00678354505106,13.14
2,68,11.673592577954974,12.170000000000002
2,68,12.099816246341284,10.68
2,68,12.526568512080098,9.86
2,68,12.852366391694602,8.689999999999998
2,68,13.653727666894657,7.609999999999999
2,69,0.0,0.0
2,69,0.11155366270750644,0.28000000000000114
2,69,0.9486727877630736,1.5900000000000034
2,69,1.9864148996017779,5.490000000000002
2,69,3.2675086411808936,10.590000000000003
2,69,6.2284500768975954,14.600000000000001
2,69,6.838541816501809,15.770000000000003
2,69,7.880119992809732,17.440000000000005
2,69,10.054324358846085,19.53
2,70,0.0,0.0
2,70,0.006388060404875412,-0.2599999999999998
2,70,-0.06431516550654934,-0.040000000000000924
2,70,-0.07070322591143238,1.5099999999999998
2,70,-0.2671935053118677,2.9899999999999984
2,70,0.07349329040481242,4.73
2,70,-0.6006993873935622,5.940000000000001
2,70,-0.34464308340052774,8.25
2,70,-0.7580303162919058,10.079999999999998
2,70,-0.7223394789851986,11.77
2,70,-0.24288375656822525,13.48
2,70,-0.48955618326147254,14.559999999999999
2,70,-0.147908916755849,16.419999999999998
2,70,-0.34703672127885593,17.38
2,70,-0.040119821291015656,18.279999999999998
2,70,0.5343107409383219,20.040000000000003
2,71,0.0,0.0
2,71,0.5260406124989716,0.6300000000000008
2,71,1.6535136851295995,2.370000000000001
2,71,2.9994410288100015,4.48
2,71,4.65187555644242,5.8500000000000005
2,71,5.881839410050723,8.38
2,71,7.378664447512629,10.11
2,71,8.617854310698814,11.69
2,71,10.201960133878131,12.92
2,71,11.4176791512072,14.01
2,71,12.588619343220339,15.129999999999999
2,71,13.804377877189435,15.92
2,71,15.351772693853459,16.85
2,72,0.0,0.0
2,72,0.3553838389782715,0.19000000000000483
2,72,0.6560903719538924,1.8999999999999986
2,72,1.455183556490537,3.75
2,72,2.1947191423743986,5.109999999999999
2,72,2.5772174451256236,6.32
2,72,3.4574284718384853,7.57
2,72,4.686632390226293,9.25
2,72,6.540340282695195,9.25
2,72,8.196959224536617,8.969999999999999
2,72,10.584701022160397,7.3700000000000045
2,72,12.355146510106973,6.410000000000004
2,72,14.80242589643031,5.080000000000005
2,72,17.008270769428474,3.8999999999999986
2,72,19.06114942518273,3.3599999999999994
2,73,0.0,0.0
2,73,0.44603622280728183,1.4699999999999989
2,73,1.0104239136435127,3.760000000000005
2,73,1.446869119564134,7.260000000000005
2,73,1.8079382955935128,10.410000000000004
2,73,2.22193760102247,13.100000000000001
2,73,3.00913821866468,16.400000000000006
2,73,4.069643365514065,18.92
2,73,5.489557806294299,22.57
2,74,0.0,0.0
2,74,0.45372405269652916,0.7999999999999972
2,74,1.3180832430008795,3.1999999999999957
2,74,2.5099246610594426,5.919999999999995
2,74,3.684953261762704,8.89
2,74,4.502548768489735,10.799999999999997
2,74,5.805273837306894,11.939999999999998
2,74,7.112372087703287,11.669999999999995
2,74,8.343366323603819,11.059999999999995
2,74,10.176065154390871,10.209999999999994
2,74,12.088697715004386,8.839999999999996
2,74,14.065711571557308,7.449999999999996
2,74,13.38183231279492,6.6299999999999955
2,74,14.43484657535761,6.269999999999996
2,74,15.819269910856779,5.699999999999996
2,75,0.0,0.0
2,75,0.4273125385092893,1.6700000000000017
2,75,1.4799825612281454,4.3700000000000045
2,75,3.424837322476958,7.539999999999999
2,75,4.975621500900236,10.600000000000001
2,75,7.724867648850994,9.900000000000006
2,75,8.55124509584827,7.050000000000004
2,75,9.963175517023764,3.4299999999999997
2,75,10.486744827803928,0.9600000000000009
2,75,10.763066655756234,-0.21999999999999886
2,75,11.401871335141609,-1.1099999999999994
2,76,0.0,0.0
2,76,0.3191277804605299,0.35999999999999943
2,76,2.7470026932730436,4.5
2,76,5.0733163970309665,8.480000000000004
2,76,9.717600482928239,12.810000000000002
2,76,11.73812251768379,15.399999999999999
2,76,14.360776526986896,17.43
2,76,16.219054495429678,20.04
2,77,0.0,0.0
2,77,0.4351759002572537,0.5
2,77,1.186314022401028,2.1199999999999974
2,77,2.218106735821629,3.8400000000000034
2,77,3.0740441843382875,5.32
2,77,4.346467641058864,6.609999999999999
2,77,5.241106905617272,8.520000000000003
2,77,6.161708854758711,9.969999999999999
2,77,4.733485801476453,12.009999999999998
2,77,6.629326366212962,14.340000000000003
2,77,7.284492069636276,16.450000000000003
2,77,8.352231557457191,18.590000000000003
2,77,8.926081404990667,20.6
2,77,9.745476679670219,22.15
2,78,0.0,0.0
2,78,-0.19713559639306055,1.3599999999999994
2,78,0.8830306798987504,4.549999999999997
2,78,2.1993911517509,7.530000000000001
2,78,3.7036590476296136,9.379999999999995
2,78,8.19035542485004,8.93
2,78,9.837284645116878,6.719999999999999
2,78,11.2353716902165,4.199999999999996
2,78,11.694808792585622,2.6099999999999994
2,78,12.877576875223763,0.9299999999999997
2,78,13.716506446310882,-0.1600000000000037
2,79,0.0,0.0
